event_id,tuple_id,stakeholder,opinion,sentiment,rationale,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,independent_source_count,confidence_route,required_action,adjudication_priority_score,priority_bucket,priority_reason,review_decision,revised_stakeholder,revised_opinion,revised_sentiment,revised_rationale,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status,annotator_id
E013,LLM_E013_001,学生家长,反映北京大学附属小学海口学校食堂存在鼠迹、卫生未达标等食品安全问题,negative,多条通报称监管部门接到学生家长关于食堂鼠迹等食品安全问题的反映，部分证据还提到违规使用调味品和食用油等问题。,,ev-00280;ev-01624,"【来源:央视网】央视网消息:海口市市场监督管理局12月29日通报,近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,该局立即赶赴现场进行检查并立案调查。 ||| 央视网消息 :据海口市秀英区教育局,12月22日上午,在接到学生家长反映北大附小海口学校食堂卫生未达标,存在鼠迹及违规使用调味品和食用油等问题后,海口市市场监督管理局秀英分局、秀英区教育局立即赶赴现场",social_media ||| mainstream_news,https://www.toutiao.com/article/7453724528624108041/ ||| https://news.cctv.com/2024/12/24/ARTIDkW0ZfVF0PFbbuB42tlX241224.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E013,LLM_E013_002,海口市市场监督管理局,接到家长反映后迅速响应，赶赴现场检查并立案调查,neutral,官方通报及转载报道均称海口市市场监督管理局在接到家长反映后立即赶赴现场检查并立案调查。,,ev-00284;ev-01611,"央视网消息: 海口市市场监督管理局12月29日通报,近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,该局立即赶赴现场进行检查并立案调查。 经调查,涉事学校食堂存在防鼠设施不 ||| 12 月 29 日,海口市市场监督管理局发布情况通报。 近日,接到学生家长反映北京大学附属小学海口学校食堂存在鼠迹等食品安全问题后,我局迅速响应,立即赶赴现场进行检查并立案调查。现将有关情况通报如下:",mainstream_news ||| public_web,https://news.cctv.com/2024/12/29/ARTIImF2PSGU3Ss0b8pR7CrM241229.shtml ||| http://app.myzaker.com/news/article.php?f=zaker_live&pk=6770e1161bc8e08436000000,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E014,LLM_E014_001,南宁市公安局良庆分局,接到报警后立即开展调查处理，并依法对涉案8人作出行政拘留等处罚。,neutral,警方通报明确称4月18日一名初中女生被多人欺负殴打，接警后良庆分局立即调查处理并处罚涉案8人。,,ev-00309;ev-01640,"广西南宁市公安局良庆分局微信公众号“良庆警方”4月29日发布情况通报称,4月18日,一名初中女生在良庆大道某小区旁,被多人欺负殴打。接到报警后,我分局立即开展调查处理,依法对涉案的8人作出行政拘留等处 ||| 一初中女生被多人欺负殴打,广西南宁良庆警方:依法对涉案8人作出行拘等处罚 情况通报 4月18日,一名初中女生在良庆大道某小区旁,被多人欺负殴打。接到报警后,我分局立即开展调查处理, 依法对涉案的8人作",social_media ||| mainstream_news,https://m.szhgh.com/Article/news/politics/2024-04-30/351861.html ||| https://m.sohu.com/a/775464778_121123770,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E014,LLM_E014_002,记者及央视新闻等媒体,对网传疑似校园欺凌视频进行多方采访核实，确认内容为南宁三中初中部五象校区学生4月18日在校外遭遇欺凌。,neutral,多条新闻稿均称记者多方采访了解并证实视频内容对应4月18日该校学生校外遭欺凌事件。,,ev-00302;ev-00303;ev-00304;ev-01639,"日前,网上有视频显示,广西南宁发生一起疑似校园欺凌事件。记者多方采访了解并证实,该视频内容为4月18日南宁三中初中部五象校区学生在校外遭遇的一起欺凌事件。 据了解,4月18日下午放学后,南宁三中初中部 ||| 日前,网上有视频显示,广西南宁发生一起疑似校园欺凌事件。记者多方采访了解并证实,该视频内容为4月18日南宁三中初中部五象校区学生在校外遭遇的一起欺凌事件。 据了解,4月18日下午放学后,南宁三中初中部 ||| 据央视新闻,日前,网上有视频显示,广西南宁发生一起疑似校园欺凌事件。记者多方采访了解并证实,该视频内容为4月18日南宁三中初中部五象校区学生在校外遭遇的一起欺凌事件。 据了解,4月18日下午放学后,南 ||| 日前,网上有视频显示,广西南宁发生一起疑似校园欺凌事件。记者多方采访了解并证实,该视频内容为4月18日南宁三中初中部五象校区学生在校外遭遇的一起欺凌事件。据了解,4月18日下午放学后,南宁三中初中部五",public_web ||| mainstream_news ||| mainstream_news ||| mainstream_news,https://www.mnsac.com/uxceavIINM.html ||| https://news.dayoo.com/society/202404/29/140000_54663434.htm ||| https://www.jiemian.com/article/11122766.html ||| https://www.thepaper.cn/newsDetail_forward_27211168,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E014,LLM_E014_005,多名参与施暴学生,对受害女生实施围攻、羞辱、殴打等欺凌行为，并录制视频传播。,negative,证据称女生在公园遭一群同学围攻和羞辱，另有报道描述多人实施殴打、拖拽、踩踏并录制视频。,,ev-00308;ev-00324;ev-01640,"2024年4月18日,南宁三中初中部五象校区,一名女生在同学的欺骗下,前往公园,毫无戒备地踏入了陷阱。 2. 霸凌的噩梦 公园里,女生遭到了一群同学的围攻和羞辱,暴行被录制成视频,并在网络上迅速传播, ||| 4月29日,央视新闻报道了南宁某中学多名学生对一女生进行了强扒女生衣服、裤子,扯头发拖行,按在地上轮流踩踏,同时还录制视频的校园霸凌事件。 ||| 一初中女生被多人欺负殴打,广西南宁良庆警方:依法对涉案8人作出行拘等处罚 情况通报 4月18日,一名初中女生在良庆大道某小区旁,被多人欺负殴打。接到报警后,我分局立即开展调查处理, 依法对涉案的8人作",social_media ||| social_media ||| mainstream_news,https://m.toutiao.com/article/7363567308901712395/ ||| https://www.toutiao.com/article/7363285347809575424/ ||| https://m.sohu.com/a/775464778_121123770,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E015,LLM_E015_001,邯郸市肥乡区相关部门,案件发生后表示高度重视该初一学生被害事件。,neutral,多条通报转载均称案件发生后“肥乡区高度重视”。,,ev-00326;ev-00329;ev-00333,"邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯 ||| 新京报讯 据微观肥乡官微消息,2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措",social_media ||| social_media ||| mainstream_news,https://cn.chinadaily.com.cn/a/202403/18/WS65f78960a3109f7860dd5c49.html ||| http://www.nmgcb.com.cn/shehui/r-280693.html ||| https://finance.sina.cn/2024-03-17/detail-inanrwwi1956324.d.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E015,LLM_E015_002,肥乡区公安机关,在案件发生后立即开展侦破工作，并于3月11日抓获全部涉案犯罪嫌疑人。,neutral,官方通报及新闻转载均提到公安机关立即侦破，涉案嫌疑人已全部抓获。,,ev-00331;ev-00333;ev-00348,"“微观肥乡”17日发布通报:3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措施。司法机关将对犯罪行 ||| 新京报讯 据微观肥乡官微消息,2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯罪嫌疑人被全部抓获,现已依法采取刑事强制措 ||| 邯郸市肥乡区委员会宣传部的官方微信公众号“微观肥乡”17日晚间发布通报:2024年3月10日,邯郸市肥乡区初一学生王某某被杀害。案件发生后,肥乡区高度重视,公安机关立即开展侦破工作。3月11日,涉案犯",official ||| mainstream_news ||| social_media,http://fzsx.gov.cn/sx/fcsh/80475.htm ||| https://finance.sina.cn/2024-03-17/detail-inanrwwi1956324.d.html ||| https://www.toutiao.com/article/7347351886246281769/,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E017,LLM_E017_001,绍兴市第一中学,学校对网传徐某课堂不当言论事件发布情况通报并作出回应。,neutral,多条报道均称5月27日绍兴市第一中学发布情况通报，回应5月26日网传教师课堂不当言论。,,ev-00403;ev-00404;ev-00409,"5月27日,绍兴市第一中学发布情况通报: 5月26日,网传该校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准 ||| 5月27日,绍兴市第一中学发布情况通报: 5月26日,网传该校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准 ||| 5月27日,绍兴市第一中学发布情况通报:5月26日,网传我校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准则",public_web ||| mainstream_news ||| mainstream_news,https://news.bjd.com.cn/2024/05/27/10786174.shtml ||| https://finance.sina.com.cn/jjxw/2024-05-27/doc-inawsinm3772277.shtml ||| https://edu.sina.com.cn/zxx/2024-05-28/doc-inawustw1861399.shtml,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E017,LLM_E017_002,绍兴市第一中学,学校调查认定徐某确实存在课堂不当言论，且言论与教师形象不符。,negative,通报内容显示，经调查，该教师存在课堂发表不当言论现象，并被描述为与教师形象不符。,,ev-00403;ev-00405;ev-00408,"5月27日,绍兴市第一中学发布情况通报: 5月26日,网传该校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准 ||| 5月27日,浙江绍兴市第一中学通报,5月26日,网传该校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准则》之 ||| 绍兴市第一中学于5月27日公布了一则情况通报。通报指出,前一天网络上传出该校一名通用技术教师徐某在授课过程中发表了与其教师身份不相称的言论。经过校方调查,确认该教师确实在课堂上有不当言论的行为,这违反",public_web ||| mainstream_news ||| mainstream_news,https://news.bjd.com.cn/2024/05/27/10786174.shtml ||| https://finance.sina.com.cn/jjxw/2024-05-27/doc-inawsins2436071.shtml ||| https://news.china.com/socialgd/10000169/20240527/46600089.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E017,LLM_E017_003,绍兴市第一中学,学校认为徐某的行为违反了《新时代中小学教师职业行为十项准则》。,negative,多篇报道引述学校通报称徐某课堂不当言论违反《新时代中小学教师职业行为十项准则》。,,ev-00403;ev-00405;ev-00409,"5月27日,绍兴市第一中学发布情况通报: 5月26日,网传该校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准 ||| 5月27日,浙江绍兴市第一中学通报,5月26日,网传该校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准则》之 ||| 5月27日,绍兴市第一中学发布情况通报:5月26日,网传我校一名通用技术教师徐某在课堂上发表与教师形象不符的言论。经调查,该教师存在在课堂上发表不当言论的现象,违反了《新时代中小学教师职业行为十项准则",public_web ||| mainstream_news ||| mainstream_news,https://news.bjd.com.cn/2024/05/27/10786174.shtml ||| https://finance.sina.com.cn/jjxw/2024-05-27/doc-inawsins2436071.shtml ||| https://edu.sina.com.cn/zxx/2024-05-28/doc-inawustw1861399.shtml,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E017,LLM_E017_004,绍兴市第一中学党委,学校党委决定立即停止徐某教学工作，并将其调离教学岗位。,negative,相关报道称学校党委决定立即停止该教师教学工作并调离教学岗位，另有报道概括为调离教学岗位。,,ev-00423;ev-00424;ev-00425,"近日,浙江绍兴市第一中学发生了一起教师不当言论事件,引起了社会广泛关注。据通报,该校一名通用技术教师在课堂上发表了与教师形象不符的言论,经调查确认后,学校党委决定立即停止该教师的教学工作,并调离教学岗 ||| 海报新闻首席记者 陈洋洋 报道 近日,绍兴市一名中学教师因在课堂上发表不当言论引发关注。事发后,绍兴市第一中学调查后发布情况通报,对其进行处分,停止教学工作,调离教学岗位,给予警告处分。 5月27日, ||| 近日,绍兴市一名中学教师因在课堂上发表不当言论引发关注。事发后,绍兴市第一中学调查后发布情况通报,对其进行处分,停止教学工作,调离教学岗位,给予警告处分。 5月27日,绍兴市第一中学发布情况通报。",social_media ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/7373666358124413476/ ||| https://new.qq.com/rain/a/20240528A02M9P00 ||| https://m.thepaper.cn/newsDetail_forward_27534592,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E017,LLM_E017_006,社会公众和媒体,该事件引发社会关注，并促使外界反思教师职业操守、教育内容和师生关系。,mixed,报道称事件引发社会各界广泛关注，并指出其引起对教师职业操守的反思以及对教育内容与师生关系重要性的审视。,,ev-00410;ev-00423;ev-00424,"近日,一名高中教师因在课堂上发表不当言论而被官方通报,引发了社会各界的广泛关注。这一事件不仅引起了对教师职业操守的反思,也让我们再次审视教育内容与师生关系的重要性。 事情的起因是,该教师在某次班会上表 ||| 近日,浙江绍兴市第一中学发生了一起教师不当言论事件,引起了社会广泛关注。据通报,该校一名通用技术教师在课堂上发表了与教师形象不符的言论,经调查确认后,学校党委决定立即停止该教师的教学工作,并调离教学岗 ||| 海报新闻首席记者 陈洋洋 报道 近日,绍兴市一名中学教师因在课堂上发表不当言论引发关注。事发后,绍兴市第一中学调查后发布情况通报,对其进行处分,停止教学工作,调离教学岗位,给予警告处分。 5月27日,",mainstream_news ||| social_media ||| mainstream_news,https://www.sohu.com/a/821237791_121956425 ||| https://www.toutiao.com/article/7373666358124413476/ ||| https://new.qq.com/rain/a/20240528A02M9P00,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E019,LLM_E019_001,北京多家美吉姆门店受影响家长,认为门店关停后孩子无法正常上课，预付的上万元剩余课时费无处可退，要求解决退费问题。,negative,报道称北京多家分店关店停业，家长上万元课时费无处可退；另有不少家长表示预付长期课程费用多在上万元，关停后无法正常上课且剩余费用难退。,,ev-00458;ev-01680,"近日,美吉姆北京多家分店被曝关店停业,家长上万元课时费无处可退。2023年12月31日,美吉姆(中国)总部发布声明称,目前美吉姆(中国)仍然积极寻求各种措施支持加盟中心继续经营,并督促闭店、并店的美吉 ||| 12月26日,早教机构美吉姆北京多家分店被曝关店停业,涉及常营华联中心店、昌平悦荟、清河万象汇、望京等店。不少家长表示,先前曾为孩子报了长期课程,预付费用多在上万元,关停之后,孩子无法正常上课,剩余的",mainstream_news ||| social_media,https://finance.sina.com.cn/chanjing/wddc/2024-01-04/doc-inaaimzf6347381.shtml ||| https://www.toutiao.com/article/7318272005051236904/,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E021,LLM_E021_001,无锡市医保局,已根据举报线索受理调查并初步查实，对无锡虹桥医院涉嫌骗保问题行政立案，表示将会同公安、卫健等部门全面彻查并依法依规严肃查处。,negative,多条通报称无锡市医保局已受理调查、初步查实、8月30日行政立案，并将联合相关部门彻查严处。,,ev-00498;ev-00500;ev-00505;ev-01716,"9月21日,央视新闻报道了无锡市民营医疗机构无锡虹桥医院涉嫌骗保。9月22日凌晨,无锡市医保局发布公告回应,已根据举报线索受理调查、初步查实,并于8月30日行政立案; ||| 9月21日,媒体报道无锡市民营医疗机构无锡虹桥医院涉嫌骗保。前期,无锡市医保局已根据举报线索受理调查、初步查实,并于8月30日行政立案。目前,我局正会同公安、卫健等部门进行全面彻查,将依法依规严肃查处 ||| 9月21日,中央广电总台报道了江苏无锡市民营医疗机构无锡虹桥医院涉嫌骗保一事。 无锡市医保局9月22日凌晨发布公告回应,已根据举报线索受理调查、初步查实,并于8月30日行政立案;目前正会同公安、卫健等 ||| 9月21日,总台报道无锡市民营医疗机构无锡虹桥医院涉嫌骗保。无锡市医保局9月22日凌晨发布公告回应称,此前已根据举报线索受理调查、初步查实,并于8月30日行政立案。目前正会同公安、卫健等部门进行全面彻",social_media ||| mainstream_news ||| mainstream_news ||| public_web,https://www.toutiao.com/article/7417342849177354779/ ||| https://finance.sina.com.cn/wm/2024-09-22/doc-incpytws9383659.shtml ||| https://www.thepaper.cn/newsDetail_forward_28819692 ||| https://news.southcn.com/node_179d29f1ce/5360c4c17f.shtml,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E021,LLM_E021_002,公安机关,对无锡虹桥医院涉嫌骗取医保问题刑事立案，并参与相关调查处置。,negative,证据显示公安机关已刑事立案，并与医保、卫健等部门参与全面调查。,,ev-01714;ev-00499;ev-00500,"无锡市医保局9月24日发布情况通报:近日,我局会同公安、卫健等部门继续对无锡虹桥医院涉嫌骗取医保问题进行全面调查,目前该医院骗保情况基本查实。9月22日,我局取消其医保定点资格,公安机关刑事立案。 ||| 江苏省无锡虹桥医院近期因涉嫌欺诈骗保行为被曝光,引发社会广泛关注。国家医保局在9月23日派遣检查组进入该医院,配合当地公安机关展开调查,初步揭露了违规使用医保基金总计2228.4万元的情况,其中通过虚 ||| 9月21日,媒体报道无锡市民营医疗机构无锡虹桥医院涉嫌骗保。前期,无锡市医保局已根据举报线索受理调查、初步查实,并于8月30日行政立案。目前,我局正会同公安、卫健等部门进行全面彻查,将依法依规严肃查处",social_media ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/7417993582264500771/ ||| https://news.china.com/socialgd/10000169/20241008/47334378.html ||| https://finance.sina.com.cn/wm/2024-09-22/doc-incpytws9383659.shtml,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E021,LLM_E021_003,国家医保局,派出检查组进入无锡虹桥医院，通报检查发现该院涉嫌违规使用医保基金2228.4万元，其中涉嫌欺诈骗保1179.2万元，并指出案件具有团伙作案、全链条造假、计件提成等特点。,negative,证据显示国家医保局介入检查并通报了涉嫌违规金额和案件特征。,,ev-00499;ev-01712;ev-01715;ev-00501,"江苏省无锡虹桥医院近期因涉嫌欺诈骗保行为被曝光,引发社会广泛关注。国家医保局在9月23日派遣检查组进入该医院,配合当地公安机关展开调查,初步揭露了违规使用医保基金总计2228.4万元的情况,其中通过虚 ||| 10月8日,央视新闻报道,国家医保局通报无锡虹桥医院骗保案。检查发现,该院涉嫌违规使用医保基金2228.4万元,其中涉嫌欺诈骗保1179.2万元。案件特点为团伙作案、全链条造假、计件提成等。目前,当地 ||| 10月8日,央视新闻报道,国家医保局通报无锡虹桥医院骗保案。检查发现,该院涉嫌违规使用医保基金2228.4万元,其中涉嫌欺诈骗保1179.2万元。案件特点为团伙作案、全链条造假、计件提成等。目前,当地 ||| 国家医保局通报无锡虹桥医院涉嫌欺诈骗保情况 2024-10-09 11:23:11 看看新闻Knews记者 胡苏青 近日,江苏省无锡虹桥医院涉嫌欺诈骗保相关情况被曝光,引起社会广泛关注。国家医保局8",mainstream_news ||| social_media ||| social_media ||| mainstream_news,https://news.china.com/socialgd/10000169/20241008/47334378.html ||| https://www.163.com/dy/article/JE0S8I6O0534A4SC.html ||| https://www.toutiao.com/article/7423398712703074855/ ||| https://www.kankanews.com/detail/qMyEALWaVy8,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E021,LLM_E021_004,实名举报医生,实名举报无锡虹桥医院涉嫌骗保，推动监管部门调查。,negative,证据提到“医生实名举报医院涉嫌骗保”一事，并称无锡市医保局根据举报线索受理调查。,,ev-00506;ev-00498;ev-00505,"红星资本局9月22日消息,近日引发关注的“医生实名举报医院涉嫌骗保”一事,无锡市医保局凌晨有了最新通报。今日凌晨,无锡市医保局发布情况通报称,9月21日,媒体报道该市民营医疗机构无锡虹桥医院涉嫌骗保。 ||| 9月21日,央视新闻报道了无锡市民营医疗机构无锡虹桥医院涉嫌骗保。9月22日凌晨,无锡市医保局发布公告回应,已根据举报线索受理调查、初步查实,并于8月30日行政立案; ||| 9月21日,中央广电总台报道了江苏无锡市民营医疗机构无锡虹桥医院涉嫌骗保一事。 无锡市医保局9月22日凌晨发布公告回应,已根据举报线索受理调查、初步查实,并于8月30日行政立案;目前正会同公安、卫健等",social_media ||| social_media ||| mainstream_news,https://www.163.com/dy/article/JCMIS33T051492T3.html ||| https://www.toutiao.com/article/7417342849177354779/ ||| https://www.thepaper.cn/newsDetail_forward_28819692,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E021,LLM_E021_005,央视新闻及媒体,报道曝光无锡虹桥医院涉嫌骗保事件，使该事件引发社会广泛关注。,neutral,证据显示央视新闻、总台等媒体报道了该院涉嫌骗保，相关情况被曝光后引发社会广泛关注。,,ev-00498;ev-00499;ev-00505;ev-01712,"9月21日,央视新闻报道了无锡市民营医疗机构无锡虹桥医院涉嫌骗保。9月22日凌晨,无锡市医保局发布公告回应,已根据举报线索受理调查、初步查实,并于8月30日行政立案; ||| 江苏省无锡虹桥医院近期因涉嫌欺诈骗保行为被曝光,引发社会广泛关注。国家医保局在9月23日派遣检查组进入该医院,配合当地公安机关展开调查,初步揭露了违规使用医保基金总计2228.4万元的情况,其中通过虚 ||| 9月21日,中央广电总台报道了江苏无锡市民营医疗机构无锡虹桥医院涉嫌骗保一事。 无锡市医保局9月22日凌晨发布公告回应,已根据举报线索受理调查、初步查实,并于8月30日行政立案;目前正会同公安、卫健等 ||| 10月8日,央视新闻报道,国家医保局通报无锡虹桥医院骗保案。检查发现,该院涉嫌违规使用医保基金2228.4万元,其中涉嫌欺诈骗保1179.2万元。案件特点为团伙作案、全链条造假、计件提成等。目前,当地",social_media ||| mainstream_news ||| mainstream_news ||| social_media,https://www.toutiao.com/article/7417342849177354779/ ||| https://news.china.com/socialgd/10000169/20241008/47334378.html ||| https://www.thepaper.cn/newsDetail_forward_28819692 ||| https://www.163.com/dy/article/JE0S8I6O0534A4SC.html,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E022,LLM_E022_001,武当山特区卫生健康局、市场监督管理局、公安局,对“药王谷抗癌中心调查”事件表示高度重视，并称前期已依法立案、正在开展全面调查。,neutral,多条通报转载均显示三部门联合称高度重视该事件，已依法立案并开展全面调查。,,ev-00517;ev-00518;ev-00519;ev-01733,"12月2日晚,武当山特区卫生健康局、武当山特区市场监督管理局、武当山特区公安局发布情况通报:感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开 ||| 12月2日,湖北武当山特区卫生健康局、武当山特区市场监督管理局、武当山特区公安局发布情况通报: 感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正 ||| 感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。 武当山特区卫生健康局 武当山特区市场监督管理局 ||| 12月2日,湖北武当山特区卫生健康局、市场监督管理局和公安局发布情况通报,感谢广大网友对“药王谷抗癌中心调查”事件的关注。相关部门已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。",mainstream_news ||| mainstream_news ||| public_web ||| mainstream_news,https://www.sohu.com/a/832633380_211762 ||| https://cbgc.scol.com.cn/news/5702747 ||| https://www.yangtse.com/zncontent/4179801.html ||| https://news.china.com/socialgd/10000169/20241203/47695445.html,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E022,LLM_E022_002,武当山特区卫生健康局、市场监督管理局、公安局,承诺调查和处置结果将及时向社会通报。,neutral,官方通报明确表示调查和处置结果将及时向社会通报。,,ev-00519;ev-00526;ev-00540;ev-01733,"感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。 武当山特区卫生健康局 武当山特区市场监督管理局 ||| 武当发布通报:感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。 武当山特区卫生健康局 武当山特区 ||| 官方通报“药王谷抗癌中心调查”事件:已依法立案。 据新京报,武当发布消息,感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开展全面调查,调查和 ||| 12月2日,湖北武当山特区卫生健康局、市场监督管理局和公安局发布情况通报,感谢广大网友对“药王谷抗癌中心调查”事件的关注。相关部门已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。",public_web ||| social_media ||| mainstream_news ||| mainstream_news,https://www.yangtse.com/zncontent/4179801.html ||| https://www.toutiao.com/article/7443827657320219163/ ||| https://www.huxiu.com/moment/1072960.html ||| https://news.china.com/socialgd/10000169/20241203/47695445.html,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E022,LLM_E022_003,广大网友,对“药王谷抗癌中心调查”事件保持关注，促使官方在通报中回应社会关切。,negative,官方通报开头感谢广大网友对该事件的关注，说明事件已引发网民关注和舆论关切。,,ev-00517;ev-00519;ev-00523;ev-00526,"12月2日晚,武当山特区卫生健康局、武当山特区市场监督管理局、武当山特区公安局发布情况通报:感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开 ||| 感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。 武当山特区卫生健康局 武当山特区市场监督管理局 ||| 中新网12月2日电 据“武当发布”微信公众号消息,武当山特区卫生健康局、武当山特区市场监督管理局、武当山特区公安局12月2日发布情况通报称,感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高 ||| 武当发布通报:感谢广大网友对“药王谷抗癌中心调查”事件的关注。武当山特区高度重视,特区相关部门对此事前期已依法立案,正在开展全面调查,调查和处置结果将及时向社会通报。 武当山特区卫生健康局 武当山特区",mainstream_news ||| public_web ||| social_media ||| social_media,https://www.sohu.com/a/832633380_211762 ||| https://www.yangtse.com/zncontent/4179801.html ||| https://www.toutiao.com/article/7443801252766433804/ ||| https://www.toutiao.com/article/7443827657320219163/,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
