event_id,chain_id,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,review_decision,revised_event_chain,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status
E031,CHAIN_E031_003,明尚西苑6号楼火灾致多人伤亡 ||| 社会舆论质疑小区消防管理及电动车监管 ||| 官方发布火灾事故调查报告，公布直接经济损失 ||| 小区申请消防系统修复资金，政府加强公共安全信息公开,ev-01868;ev-00746;ev-01855;ev-00734,"⚠️注意⚠️ 2024年2月23日凌晨4时35分许,江苏南京市雨花台区西柿路9号明尚西苑小区居民住宅6号楼发生重大火灾事故,造成15人死亡、2人重伤、42人轻伤或轻微伤,直接经济损失3300余万元。 ||| 摘要: 【南京雨花台区明尚西苑火灾揭电动车隐患】南京雨花台区明尚西苑一居民楼发生火灾,致15人不幸遇难,44人受伤。逃生居民描述火场逃生经历,疑电动车为火源。该事件引发对小区安全管理和电动车存放的深入 ||| 【#南京223火灾事故调查报告#】2024年2月23日凌晨4时35分许,南京市雨花台区西柿路9号明尚西苑小区居民住宅6号楼发生重大火灾事故,造成15人死亡、2人重伤、42人轻伤或轻微伤,直接经济损失3 ||| 国务院办公厅关于推进公共资源配置领域政府信息公开的意见,详细阐述了公共资源配置领域政府信息公开的指导思想、主要任务、公开主体、公开渠道、公开时效以及保障措施。主要内容包括推进公共资源配置全流程透明化,",mainstream_news ||| mainstream_news ||| mainstream_news ||| official,https://www.sohu.com/a/838350931_121123775 ||| https://nanjing.news.fang.com/open/49501684.html ||| https://www.sohu.com/a/830896896_122014422 ||| https://www.gov.cn/zhengce/content/2017-12/28/content_5251177.htm,,,uncertain,,,,,
E032,CHAIN_E032_001,梅大高速茶阳路段发生塌方灾害 ||| 应急管理部及广东省启动救援 ||| 广东省政府成立调查组开展调查 ||| 调查评估报告公布，认定灾害原因,ev-00756;ev-01881;ev-01876;ev-00753,"5月1日2时10分,梅大高速大埔茶阳路段(往福建方向)发生路面塌陷事故。事发后,广东省委省政府高度重视,省、市全力开展救援工作,成立事故救援现场指挥部,公安、应急、消防、卫健、交通等投入500多人参与 ||| 5月1日2时10分许,广东省梅大高速大埔路段发生塌陷,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程度减少人员伤亡,查清 ||| 梅大高速茶阳路段“5·1”塌方灾害 调查评估报告 梅大高速茶阳路段“5·1”塌方灾害广东省政府调查评估组 目录概述.1 一、灾害相关情况.3 (一)基本情况.3 (二)灾害发生经过.4 (三)灾后现场 ||| 1月22日,梅大高速茶阳路段“5·1”塌方灾害调查评估报告公布发布。 2024年5月1日凌晨1时57分许,梅州至大埔高速公路(简称“梅大高速”)东延线K11+900~K11+950(营运桩号)路段发生",public_web ||| official ||| official ||| mainstream_news,https://y.meizhou.cn/p/179671.html ||| https://yjj.benxi.gov.cn/gzdt1/gzdt/content_625032 ||| http://yjgl.gd.gov.cn/attachment/0/571/571164/4658975.pdf ||| https://m.sohu.com/a/852284361_120808812/?pvid=000115_3w_a,,,uncertain,,,,,
E032,CHAIN_E032_002,2024年5月1日凌晨塌方发生 ||| 应急管理部部署救援，国家消防救援局响应 ||| 广东省政府调查评估组发布报告 ||| 报告指出52死30伤，原因为持续降水及多种因素,ev-00751;ev-01884;ev-01876;ev-01888,"2024年5月1日凌晨1时57分许,梅州至大埔高速公路(简称“梅大高速”)东延线K11+900~K11+950(营运桩号)路段发生塌方灾害,往东方向半幅路堤塌方,导致23辆车掉落,造成52人死亡,30 ||| 5月1日2时10分许,广东省梅大高速大埔路段发生塌陷,导致车辆被困、人员伤亡。 接报后,应急管理部要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程度减少人员伤亡,查清原因,汲取教训。国家消 ||| 梅大高速茶阳路段“5·1”塌方灾害 调查评估报告 梅大高速茶阳路段“5·1”塌方灾害广东省政府调查评估组 目录概述.1 一、灾害相关情况.3 (一)基本情况.3 (二)灾害发生经过.4 (三)灾后现场 ||| 1月22日,造成52死30伤的梅大高速塌方事故主要原因公布。经调查认定,这是一起长时间持续性降水与多种因素叠加耦合作用,导致的特别重大人员伤亡的塌方灾害。塌方灾害发生于5月1日凌晨,有零星小雨,行车视",mainstream_news ||| mainstream_news ||| official ||| mainstream_news,https://new.qq.com/rain/a/20250122A07TQ200 ||| https://www.sohu.com/a/775657000_539687 ||| http://yjgl.gd.gov.cn/attachment/0/571/571164/4658975.pdf ||| https://www.sohu.com/a/852299893_114984,,,uncertain,,,,,
E032,CHAIN_E032_003,塌方造成重大人员伤亡 ||| 公众关注和媒体报道 ||| 官方通报救援进展并展开调查 ||| 一年后公布调查结果,ev-00757;ev-00758;ev-01881;ev-01874,"在2024年5月1日,位于广东梅州市的梅大高速茶阳路段,发生了一起严重的塌方灾害。这是一起令人痛心的事件,它不仅对受影响的家庭造成了巨大的悲痛,也对整个社区产生了深远的影响。 ||| 记者从应急管理部获悉,5月1日2时10分许,梅大高速茶阳路段发生塌方灾害,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程 ||| 5月1日2时10分许,广东省梅大高速大埔路段发生塌陷,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程度减少人员伤亡,查清 ||| 在2025年1月22日,一个名为“5·1”的重大塌方灾害评估报告已对外公开。发生在一年前的灾难事件在广东省的高速公路上留下浓重阴影。确切来说,这次事件的起点,被追溯到2024年5月1日的清晨,发生在梅",social_media ||| mainstream_news ||| official ||| social_media,https://www.toutiao.com/article/7367163824899670555/ ||| https://www.sohu.com/a/775663104_100116740 ||| https://yjj.benxi.gov.cn/gzdt1/gzdt/content_625032 ||| https://www.toutiao.com/article/7462703605758394919,,,uncertain,,,,,
E033,CHAIN_E033_001,江西新余佳乐苑临街店铺发生特别重大火灾 ||| 国务院调查组迅速成立并开展调查 ||| 调查组发布事故调查报告 ||| 江西省政府部署整改措施并组织落实评估,ev-00795;ev-00797;ev-00796;ev-00800,"标题: 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故调查报告 2024年08月30日 发布日期: 2024年09月21日 江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 【下载】 ||| 江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 国务院调查组 2024 年8月目录一、事故有关情况 3 (一)涉事建筑情况 3 (二)有关单位情况 4 (三)事故发生经过 5 (四)人员 ||| 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故整改和防范措施落实情况评估报告http://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202510/t20251017_ ||| 省政府关于安全生产工作和新余“1·24”特别重大火灾事故问题整改等有关部署要求,落实2024年11月13日下午召开的全省教育系统新余“1·24”特别重大火灾事故警示教育暨...",official ||| official ||| official ||| public_web,https://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202409/t20240921_501979.shtml ||| https://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202409/P020240921579004545441.pdf ||| https://gx.jiceng.zhengzhou.gov.cn/022003004/9960888.jhtml ||| https://www.jxtcms.net/bwc/info/1003/1174.htm,,,uncertain,,,,,
E033,CHAIN_E033_002,2024年1月24日新余佳乐苑发生火灾 ||| 江西省消防救援支队开展消防安全除患攻坚行动 ||| 新余市出台住宅物业消防安全管理办法 ||| 开展物业领域问题线索公开征集和整治,ev-00795;ev-00805;ev-00814;ev-00807,"标题: 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故调查报告 2024年08月30日 发布日期: 2024年09月21日 江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 【下载】 ||| 火灾隐患稍有不慎极易引发火灾,严重威胁人民群众生命财产安全。新余市消防救援支队对存在风险隐患的各类单位开展分批曝光,通过舆论监督,推动全社会共同参与火灾防治。 新余消防持续开展 消防安全除患攻坚行动 ||| 为了加强住宅物业消防安全管理,预防和减少火灾危害,保障人民群众生命财产安全,我市将《新余市住宅物业消防安全管理办法》作为2023年市政府规章制定项目。现根据立法程序规定,将《新余市住宅物业消防安全管理 ||| 来源:新余发布关于公开征集全市物业领域问题线索的公告为整治群众身边不正之风和腐败问题,遏制物业领域矛盾纠纷和腐败问题势头,进一步规范物业服务市场秩序,提升物业服务质量,维护广大业主的合法权益,现面向社",official ||| mainstream_news ||| official ||| public_web,https://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202409/t20240921_501979.shtml ||| https://www.sohu.com/a/755374648_121106994 ||| http://www.xinyu.gov.cn/xinyu/zwgg/2023-07/24/content_0dfc4e4ec4d5406cab6f839896975ebf.shtml ||| https://jx.ifeng.com/c/8iuotyiMtLR,,,uncertain,,,,,
E033,CHAIN_E033_003,江西新余佳乐苑临街店铺发生特别重大火灾 ||| 国务院事故调查组形成调查报告 ||| 应急管理部等七部门组成评估组对整改落实情况评估 ||| 中纪委、国家监委参与监督,ev-00795;ev-00797;ev-00796;ev-00801,"标题: 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故调查报告 2024年08月30日 发布日期: 2024年09月21日 江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 【下载】 ||| 江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 国务院调查组 2024 年8月目录一、事故有关情况 3 (一)涉事建筑情况 3 (二)有关单位情况 4 (三)事故发生经过 5 (四)人员 ||| 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故整改和防范措施落实情况评估报告http://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202510/t20251017_ ||| 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故整改和防范措施落实情况评估报告.pdf 下载 由应急部等七部门抽调专家组成评估组,对新余特大火灾之后的整改防范措施落实情况进行了评估,中纪委、国家监委",official ||| official ||| official ||| public_web,https://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202409/t20240921_501979.shtml ||| https://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202409/P020240921579004545441.pdf ||| https://gx.jiceng.zhengzhou.gov.cn/022003004/9960888.jhtml ||| https://www.fire114.cn/index/slibrary/detail/i/139582.html,,,uncertain,,,,,
E034,CHAIN_E034_001,市民集中反映燃气费异常 ||| 网友发帖质疑气表计量、燃气收费、企业服务等问题 ||| 成都市市场监督管理局发布调查核实通报，查明燃气企业存在以估代抄、计费系统漏洞等问题 ||| 所有投诉已受理，已办理1189件，其余正加紧办理并开展专项整治,ev-00815;ev-00819;ev-00821;ev-00822,"阅读: 3073 | 评论: 2 成都大量用户反映燃气费异常,你如何看待此事? 成都大量用户反映燃气费异常,你如何看待此事? [复制链接] 继重庆后,成都燃气收费乱象的盖子,也被揭开了。小区多位业主表 ||| 近日,成都多地居民反映燃气费暴涨。 今天,成都市场监管就燃气问题发布通告: 4月以来,我市12345热线截至19日 共接到1996件燃气问题投诉 ,并有网友发帖质疑气表计量、燃气收费、企业服务等问题。 ||| 4月20日,成都市市场监督管理局发布关于市民反映燃气相关问题调查核实情况的通报。全文如下: 4月以来,我市12345热线截至19日共接到1996件燃气问题投诉,并有网友发帖质疑气表计量、燃气收费、企业 ||| 成都市市场监督管理局发布通报,调查核实燃气问题投诉1996件,已办理1189件。发现燃气企业存在以估代抄、违规估抄、计费采集系统漏洞、计费周期随意变化、服务意识差等问题。将开展燃气问题专项整治行动,强",forum ||| public_interaction ||| public_interaction ||| public_web,"https://bz.mala.cn/thread-16598150-1-1.html ||| https://new.qq.com/rain/a/20240420A06JPU00 ||| http://gubapost.eastmoney.com/news,cjpl,1419656548.html ||| https://finance.sina.cn/2024-04-20/detail-inasnqhq8405133.d.html",,,uncertain,,,,,
E034,CHAIN_E034_002,12345热线接到1996件燃气问题投诉 ||| 居民论坛和社交媒体上普遍担忧和质疑 ||| 成都市市场监督管理局通报调查结果，确认企业违规 ||| 已处理1189件投诉，并部署后续整改,ev-01901;ev-01902;ev-01903;ev-01909,"刚刚,“成都市场监管”微信公众号发布通报:4月以来,我市12345热线截至19日共接到1996件燃气问题投诉,并有网友发帖质疑气表计量、燃气收费、企业服务等问题。在投诉问题受理过程中,我们发现燃气企业 ||| 据“成都市场监管”公众号20日消息, 4月以来,我市12345热线截至19日共接到1996件燃气问题投诉,并有网友发帖质疑气表计量、燃气收费、企业服务等问题。 在投诉问题受理过程中,我们发现燃气企业存 ||| 20日下午,针对成都市民反映的燃气相关问题,“成都市场监管”微信公众号发布调查核实情况通报。 通报指出,根据目前调查核实情况,查明燃气企业存在以下问题:一是存在以估代抄、违规估抄问题。二是计费采集系统 ||| 证券时报e公司讯,成都市市场监督管理局发布市民反映燃气相关问题调查核实情况通报:当前,所有投诉问题全部受理,已办理1189件,其余807件正加紧办理中。根据目前调查核实情况,查明燃气企业存在以下问题:",public_interaction ||| public_interaction ||| social_media ||| mainstream_news,https://c.m.163.com/news/a/J084H73C0530JPVV.html ||| https://finance.sina.com.cn/jjxw/2024-04-20/doc-inasnqhq8405879.shtml ||| https://finance.sina.com.cn/wm/2024-04-20/doc-inasnqhq8409521.shtml ||| https://finance.sina.com.cn/jjxw/2024-04-20/doc-inasnqhs5182529.shtml,,,uncertain,,,,,
E034,CHAIN_E034_003,成都多地居民反映燃气费暴涨 ||| 公众质疑气表计量和收费合理性 ||| 市场监管部门成立专班调查并通报 ||| 启动燃气问题专项整治行动，加强监管,ev-00816;ev-01904;ev-00823;ev-01905,"阅读: 3021 | 评论: 2 成都大量用户反映燃气费异常,你如何看待此事? 成都大量用户反映燃气费异常,你如何看待此事? [复制链接] 继重庆后,成都燃气收费乱象的盖子,也被揭开了。小区多位业主表 ||| 4月20日,成都市市场监督管理局发布关于市民反映燃气相关问题调查核实情况的通报。全文如下: 成都通报市民反映燃气相关问题调查核实情况,图为成都燃气logo 4月以来,我市12345热线截至19日共接到 ||| 4月20日,成都市市场监督管理局发布关于市民反映燃气相关问题调查核实情况的通报。全文如下: 4月以来,我市12345热线截至19日共接到1996件 燃气 问题投诉,并有网友发帖质疑气表计量、 燃气 收 ||| 4月20日,成都市市场监督管理局发布关于市民反映燃气相关问题调查核实情况的通报。全文如下: 成都通报市民反映燃气相关问题调查核实情况,图为成都燃气logo 4月以来,我市12345热线截至19日共接到",forum ||| public_interaction ||| public_interaction ||| public_interaction,https://nc.mala.cn/thread-16598150-1-1.html ||| https://m.163.com/dy/article_cambrian/J082A8DH0001899O.html ||| http://finance.eastmoney.com/a/202404203053076625.html ||| https://www.163.com/news/article_v3/J082A8DH0001899O.html,,,uncertain,,,,,
E035,CHAIN_E035_001,仁和水厂发现水质嗅味指标异常 ||| 启动供水突发事件应急预案，切换水源 ||| 余杭区人民政府发布情况通报 ||| 初步查明异味由藻类厌氧降解产生，进一步调查中,ev-00839;ev-01924;ev-01911,"7月16日上午,杭州市余杭区仁和街道及良渚街道部分区域出现自来水气味异常。对此,余杭区人民政府今天发布情况通报:7月16日8时,仁和水厂发现水质嗅味指标异常,经采样分析确认后随即启动供水突发事件应急预 ||| 7月16日8时,仁和水厂发现水质嗅味指标异常,经采样分析确认后随即启动供水突发事件应急预案,切换水源,供水水质得到有效控制,出厂水质安全。情况发生后,立即启动调查程序,并成立由国家、省级专家等组成的调 ||| 经济观察网 7月19日,杭州余杭区人民政府针对近期区内自来水异味事件发布情况通报。通报指出,经初步调查,异味是由特定自然气候条件下藻类厌氧降解产生的硫醚类物质所致,具体原因仍在进一步溯源调查中。余杭区",social_media ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/7528691667407225383/ ||| https://news.qq.com/rain/a/20250719A06VCC00 ||| http://www.eeo.com.cn/2025/0719/739694.shtml,,,uncertain,,,,,
E035,CHAIN_E035_002,居民反映自来水发臭，质疑供水安全 ||| 社交平台热议，网友投诉 ||| 余杭区政府通报并成立调查组 ||| 调查组发布初步结论，解释异味原因,ev-00835;ev-01930;ev-01921,"7月16日,杭州余杭区有市民反映自来水气味发臭,怀疑有污水进入自来水管网。7月17日,杭州余杭水务控股集团有限公司工作人员称,自来水有异味系水源出现异常,非污水进入管网,除有异味外自来水指标正常,16 ||| 近日,在社交平台不少网友反映杭州良渚街道自来水有臭味据澎湃新闻,记者从采访中了解到,7月16日上午9时起,杭州市余杭区仁和街道及良渚街道部分区域自来水出现明显异味。问题持续近15小时,直至当晚12点左 ||| 浙江杭州余杭区人民政府通报:7月16日8时,仁和水厂发现水质嗅味指标异常。情况发生后,立即启动调查程序,并成立由国家、省级专家等组成的调查组,已初步查明导致异味的为特定自然气候条件下藻类厌氧降解产生的",mainstream_news ||| mainstream_news ||| public_web,https://www.bjnews.com.cn/detail/1752735643129184.html ||| https://news.qq.com/rain/a/20250718A0B5I500 ||| https://www.infzm.com/contents/298479?source=133&source_1=995,,,uncertain,,,,,
E035,CHAIN_E035_003,7月16日仁和、良渚部分区域自来水异味 ||| 问题持续近15小时，居民担忧 ||| 官方通报称供水水质安全，已切换水源 ||| 后续进行溯源调查，公布初步调查结果,ev-01930;ev-00844;ev-01911,"近日,在社交平台不少网友反映杭州良渚街道自来水有臭味据澎湃新闻,记者从采访中了解到,7月16日上午9时起,杭州市余杭区仁和街道及良渚街道部分区域自来水出现明显异味。问题持续近15小时,直至当晚12点左 ||| 7月16日上午,杭州市余杭区仁和街道及良渚街道部分区域出现自来水气味异常。 对此,余杭区人民政府今天发布情况通报:7月16日8时,仁和水厂发现水质嗅味指标异常,经采样分析确认后随即启动供水突发事件应急 ||| 经济观察网 7月19日,杭州余杭区人民政府针对近期区内自来水异味事件发布情况通报。通报指出,经初步调查,异味是由特定自然气候条件下藻类厌氧降解产生的硫醚类物质所致,具体原因仍在进一步溯源调查中。余杭区",mainstream_news ||| mainstream_news ||| mainstream_news,https://news.qq.com/rain/a/20250718A0B5I500 ||| https://m.gmw.cn/2025-07/19/content_1304087339.htm ||| http://www.eeo.com.cn/2025/0719/739694.shtml,,,uncertain,,,,,
E036,CHAIN_E036_001,媒体报道滁河污染、鱼虾死亡 ||| 公众关切和质疑 ||| 官方调查并确认污染源为富信公司火灾 ||| 追责问责及后续整改措施,ev-00862;ev-01938;ev-00856;ev-01950;ev-01931,"5月23日,有媒体报道滁河南京浦口段突然被严重污染,水质恶臭,出现大量死鱼死虾。滁河发源于安徽,经南京流入长江。当地居民说污染可能与上游来水有关。 5月27日上午,安徽省滁州市生态环境局就媒体报道滁河 ||| 5月23日 长江支流滁河南京浦口段 出现大量死鱼 引发社会广泛关注 央视新闻26日报道,造成滁河出现大面积死鱼的原因,与安徽滁州富信石油助剂有限公司仓库的危化品粗甲醇失火,致使污染物 ||| 5月27日,安徽滁州市生态环境局通报“滁河水质出现污染”事件,公安机关已对相关涉案人员进行立案调查。经调查,滁河全椒县荒草圩至襄河口闸段、南京浦口段有死鱼漂浮,部分河段水体发黑。经监测溯源,位于全椒经 ||| 安徽滁州河流污染事件始末,相关领导从上到下一撸到底 2024-05-29 16:45·OK随笔 从居民反映滁河南京浦口段突现污水,大量鱼虾死亡。到滁州发布通报:全椒县委主要负责同志被免职,并对相关责任 ||| 2025年6月,《安徽省贯彻落实第三轮中央生态环境保护督察报告整改方案》反馈编号24“2024年5月,滁州市全椒县在处置滁河水污染事故时胡乱作为、性质恶劣,造成严重后果,引发负面舆情,教训极为深刻”问",mainstream_news ||| mainstream_news ||| mainstream_news ||| social_media ||| official,https://www.sohu.com/a/781836063_115510 ||| https://m.gmw.cn/2024-05/27/content_1303747763.htm ||| https://www.bjnews.com.cn/detail/1716779459129399.html ||| https://m.toutiao.com/article/7374293388440486411/ ||| https://sthjj.chuzhou.gov.cn/hbzx/tzgg/1104455851.html,,,uncertain,,,,,
E036,CHAIN_E036_002,富信公司原料仓库火灾导致化学品泄漏 ||| 污染物随降雨进入河流，造成大量鱼虾死亡 ||| 滁州市生态环境局发布通报，锁定污染源 ||| 公安机关立案调查，县委主要负责同志被免职,ev-01935;ev-01947;ev-00859;ev-01950,"2024年5月29日,安徽省滁州市针对近期滁河水体污染事件发布了处置进展通报。此次污染源于全椒经开区内的滁州富信石油助剂有限公司原料仓库的一场火灾。火灾导致部分污染物质外泄,进而影响了滁河水质,造成了 ||| #安徽滁州水污染# 滁河水污染事件发生在2024年5月,起因是安徽滁州富信石油助剂有限公司原料仓库发生火灾,导致甘油、糖蜜和危化品粗甲醇等混合物经地表径流进入附近的沟渠和管网。这些污染物随后通过雨水 ||| 中新网 5月27日电 据“美好滁州”微信公众号消息,安徽滁州市生态环境局5月27日发布关于滁河水质异常情况的通报。通报指出,5月23日,有媒体报道滁河水质出现污染,有鱼虾死亡现象。市、县高度重视,立即 ||| 安徽滁州河流污染事件始末,相关领导从上到下一撸到底 2024-05-29 16:45·OK随笔 从居民反映滁河南京浦口段突现污水,大量鱼虾死亡。到滁州发布通报:全椒县委主要负责同志被免职,并对相关责任",social_media ||| social_media ||| social_media ||| social_media,https://www.toutiao.com/article/7374296895780291082/ ||| https://m.toutiao.com/w/1800378293702857/ ||| https://slj.xinyang.gov.cn/news/1_news.php?jm1iq4.html/ ||| https://m.toutiao.com/article/7374293388440486411/,,,uncertain,,,,,
E036,CHAIN_E036_003,5月23日媒体首次报道滁河异常 ||| 居民反映水体发黑、死鱼漂浮 ||| 5月27日官方通报初步调查结果 ||| 5月29日通报处置进展及责任追究,ev-00857;ev-00862;ev-00856;ev-01935,"5月23日,有媒体报道滁河水质出现污染,有鱼虾死亡现象。市、县高度重视,立即组织专业力量前往现场调查处置。 现场发现,滁河全椒县境内荒草圩至襄河口闸段、南京市浦口区段水面有死鱼漂浮,部分河段水体发黑。 ||| 5月23日,有媒体报道滁河南京浦口段突然被严重污染,水质恶臭,出现大量死鱼死虾。滁河发源于安徽,经南京流入长江。当地居民说污染可能与上游来水有关。 5月27日上午,安徽省滁州市生态环境局就媒体报道滁河 ||| 5月27日,安徽滁州市生态环境局通报“滁河水质出现污染”事件,公安机关已对相关涉案人员进行立案调查。经调查,滁河全椒县荒草圩至襄河口闸段、南京浦口段有死鱼漂浮,部分河段水体发黑。经监测溯源,位于全椒经 ||| 2024年5月29日,安徽省滁州市针对近期滁河水体污染事件发布了处置进展通报。此次污染源于全椒经开区内的滁州富信石油助剂有限公司原料仓库的一场火灾。火灾导致部分污染物质外泄,进而影响了滁河水质,造成了",official ||| mainstream_news ||| mainstream_news ||| social_media,https://www.chuzhou.gov.cn/zxzx/gsgg/1112166239.html ||| https://www.sohu.com/a/781836063_115510 ||| https://www.bjnews.com.cn/detail/1716779459129399.html ||| https://www.toutiao.com/article/7374296895780291082/,,,uncertain,,,,,
E037,CHAIN_E037_001,北京长峰医院住院部东楼发生火灾 ||| 公众对火灾原因和医院安全管理提出质疑 ||| 北京市政府召开情况通报会，公布初步原因并刑拘相关责任人 ||| 事故调查报告发布，伤亡情况更新,ev-00897;ev-00910;ev-00895;ev-01964;ev-00882;ev-00879,"4月18日12时57分,北京市丰台区消防救援支队接警,北京长峰医院住院部东楼发生火情。今天,北京市人民政府新闻办公室举行长峰医院火灾事故情况通报会,市公安局、市卫健委、市消防救援总队、丰台区政府相关负 ||| 北京长峰医院,昨天夜里突然成了热词,而这背后,很多人没有看到这个长峰系的传播风险管理水平和灭火水平,这值得很多医疗资本研究和反思。1、通报前,相关照片、视频没有在任何社交媒体、朋友圈等流出。根据官方通 ||| 4月19日,北京举行长峰医院火灾事故情况通报会,北京市公安局、市卫健委、市消防救援总队、丰台区政府相关负责人通报情况并答记者问。 澎湃新闻记者 史含伟 编辑 胡岑 实习生 代傲辰 责任编辑: 顾亚敏 ||| 4月18日12时17分,北京长峰医院住院东楼发生重大火灾,19日中午北京长峰医院院长王某玲等12人因涉嫌重大责任事故罪已被刑拘,包括副院长,施工公司负责人和现场施工人员等。 北京市消防总队副总队长赵洋 ||| 北京丰台长峰医院“4·18”重大火灾事故调查报告.pdf 下载 2023年4月18日12时50分,北京市丰台区靛厂新村291号北京长峰医院发生重大火灾事故,造成29人死亡、42人受伤,直接经济损失38 ||| 据北京日报:截至4月21日14时,“4·18”长峰医院火灾事故在院治疗伤病员39人。其中,危重4人、重症17人、病情平稳18人。 澎湃新闻编辑 仇依楠 素材来源 北京日报 责任编辑: 李蕊 收藏",mainstream_news ||| social_media ||| mainstream_news ||| mainstream_news ||| public_web ||| mainstream_news,https://news.bjd.com.cn/2023/04/19/10404128.shtml ||| https://www.163.com/dy/article/I2M11PE60531871O.html ||| https://www.thepaper.cn/newsDetail_forward_22761288 ||| https://www.sohu.com/a/669194537_121661971 ||| https://www.fire114.cn/islibd/122812 ||| https://www.thepaper.cn/newsDetail_forward_22807044,,,uncertain,,,,,
E037,CHAIN_E037_002,北京长峰医院发生重大火灾 ||| 官方通报火灾原因并宣布刑事拘留 ||| 火灾事故调查持续推进 ||| 医疗机构消防安全专项整治启动,ev-00876;ev-01968;ev-01964;ev-00882;ev-00878,"2023年4月18日12时57分,北京市丰台区消防救援支队接警:北京长峰医院住院部东楼发生火情。接警后,消防、公安、卫健、应急等部门即赴现场处置。13时33分许,现场明火被扑灭。15时30分,现场救援 ||| 央广网北京4月19日消息(记者 阮修星 庞婷)4月19日,北京市政府召开长峰医院火灾事故情况通报会。北京市消防救援总队副总队长赵洋通报,事故原因初步判定系医院住院部内部改造施工作业过程中产生的火花引燃 ||| 4月18日12时17分,北京长峰医院住院东楼发生重大火灾,19日中午北京长峰医院院长王某玲等12人因涉嫌重大责任事故罪已被刑拘,包括副院长,施工公司负责人和现场施工人员等。 北京市消防总队副总队长赵洋 ||| 北京丰台长峰医院“4·18”重大火灾事故调查报告.pdf 下载 2023年4月18日12时50分,北京市丰台区靛厂新村291号北京长峰医院发生重大火灾事故,造成29人死亡、42人受伤,直接经济损失38 ||| 北京长峰医院重大火灾事故警示教育暨医院消防安全培训PPT 汇报人:平安 时间:2023.04.23 前言2023年4月18日12时57分,北京市丰台区消防救援支队接警:北京长峰医院住院部东楼发生火情。",public_web ||| social_media ||| mainstream_news ||| public_web ||| public_web,http://baike.sogou.com/v215252125.htm?fromTitle=%E5%8C%97%E4%BA%AC%E9%95%BF%E5%B3%B0%E5%8C%BB%E9%99%A2%E7%81%AB%E6%83%85 ||| https://www.163.com/dy/article/I2MHUL9O0514R9NP.html ||| https://www.sohu.com/a/669194537_121661971 ||| https://www.fire114.cn/islibd/122812 ||| https://www.7cxk.com/p-2984805.html,,,uncertain,,,,,
