record_type,event_id,record_id,evidence_ids,independent_source_count,independent_sources,missing_evidence_ids,confidence_route,required_action
chain,E036,LLM_CHAIN_E036_002,ev-01945;ev-01938;ev-00863;ev-01950,4,m.gmw.cn;m.toutiao.com;news.cctv.com;toutiao.com,,silver_candidate,standard_review
chain,E036,LLM_CHAIN_E036_003,ev-00858;ev-00857;ev-00861;ev-01931,3,chuzhou.gov.cn;finance.sina.com.cn;sthjj.chuzhou.gov.cn,,silver_candidate,standard_review
chain,E037,LLM_CHAIN_E037_001,ev-00876;ev-00877;ev-01962;ev-01964,4,163.com;baike.sogou.com;news.sina.com.cn;sohu.com,,silver_candidate,standard_review
chain,E037,LLM_CHAIN_E037_002,ev-00904;ev-01966;ev-01962;ev-00876;ev-01959,4,163.com;baike.sogou.com;news.fznews.com.cn;safewk.com,,silver_candidate,standard_review
chain,E038,LLM_CHAIN_E038_001,ev-00916;ev-01976;ev-01978;ev-01987,4,chinanews.com.cn;finance.sina.com.cn;m.sohu.com;yjgl.anqing.gov.cn,,silver_candidate,standard_review
chain,E038,LLM_CHAIN_E038_002,ev-00935;ev-00936;ev-01972;ev-01988,4,finance.sina.com.cn;m.sohu.com;mem.gov.cn;toutiao.com,,silver_candidate,standard_review
chain,E038,LLM_CHAIN_E038_003,ev-00916;ev-00943;ev-01976;ev-01987,4,chinanews.com.cn;cn.chinadaily.com.cn;finance.sina.com.cn;yjgl.anqing.gov.cn,,silver_candidate,standard_review
chain,E039,LLM_CHAIN_E039_001,ev-00951;ev-01996;ev-01994,2,news.cn;news.qq.com,,silver_candidate,standard_review
chain,E039,LLM_CHAIN_E039_002,ev-00966;ev-00973;ev-00948;ev-01993,4,163.com;ahwang.cn;k.sina.com.cn;sohu.com,,silver_candidate,standard_review
chain,E039,LLM_CHAIN_E039_003,ev-00945;ev-00969;ev-00953;ev-00949,4,bjnews.com.cn;m.sohu.com;news.china.com;sohu.com,,silver_candidate,standard_review
chain,E040,LLM_CHAIN_E040_001,ev-00984;ev-01358;ev-01328;ev-01349,4,163.com;baike.sogou.com;coal.in-en.com;looktmt.com,,silver_candidate,standard_review
chain,E040,LLM_CHAIN_E040_002,ev-01336;ev-01365;ev-01348;ev-01343,4,163.com;max.book118.com;news.cnwest.com;news.qq.com,,silver_candidate,standard_review
chain,E040,LLM_CHAIN_E040_003,ev-01352;ev-01340;ev-01365;ev-01334,4,163.com;k.sina.com.cn;news.sina.com.cn;safewk.com,,silver_candidate,standard_review
chain,E042,LLM_CHAIN_E042_001,ev-01030;ev-01031;ev-01033;ev-01034;ev-01041;ev-01042;ev-01054;ev-01059;ev-01067,7,caixin.com;finance.sina.com.cn;gz.gov.cn;ithome.com;news.china.com;scjgj.gz.gov.cn;sohu.com,,silver_candidate,standard_review
chain,E043,LLM_CHAIN_E043_001,ev-01068;ev-01069;ev-01072;ev-01091;ev-01090;ev-01073,5,cgj.ezhou.gov.cn;cgw.wuhan.gov.cn;news.hbtv.com.cn;news.qq.com;szb.handannews.com.cn,,silver_candidate,standard_review
chain,E043,LLM_CHAIN_E043_002,ev-01091;ev-01068;ev-01073;ev-01074;ev-01090,5,cgj.ezhou.gov.cn;finance.sina.com.cn;news.hbtv.com.cn;news.qq.com;szb.handannews.com.cn,,silver_candidate,standard_review
chain,E044,LLM_CHAIN_E044_001,ev-01118;ev-02036,2,mdj.gov.cn;thepaper.cn,,silver_candidate,standard_review
chain,E044,LLM_CHAIN_E044_002,ev-01118;ev-02045,2,heilongjiang.big5.dbw.cn;thepaper.cn,,silver_candidate,standard_review
chain,E045,LLM_CHAIN_E045_001,ev-01139,1,cgw.wuhan.gov.cn,,low_confidence,human_review_required
chain,E045,LLM_CHAIN_E045_002,ev-02053;ev-01139;ev-02064,3,cgw.wuhan.gov.cn;jtj.wuhan.gov.cn;travel.sohu.com,,silver_candidate,standard_review
chain,E046,LLM_CHAIN_E046_001,ev-01157;ev-01161;ev-01163;ev-02073,4,163.com;ithome.com;news.qq.com;thepaper.cn,,silver_candidate,standard_review
chain,E046,LLM_CHAIN_E046_002,ev-01163;ev-01161;ev-02086;ev-02082,3,cloud.tencent.com;ithome.com;thepaper.cn,,silver_candidate,standard_review
chain,E046,LLM_CHAIN_E046_003,ev-01160;ev-01157;ev-02075;ev-01163,3,163.com;finance.people.com.cn;ithome.com,,silver_candidate,standard_review
chain,E047,LLM_CHAIN_E047_001,ev-02101;ev-01183;ev-02092;ev-01182,4,gov.cn;henan.gov.cn;m.gmw.cn;sohu.com,,silver_candidate,standard_review
chain,E047,LLM_CHAIN_E047_002,ev-02102;ev-01178;ev-01177;ev-01183,4,3g.china.com;c.m.163.com;henan.gov.cn;toutiao.com,,silver_candidate,standard_review
chain,E047,LLM_CHAIN_E047_003,ev-02105;ev-02093;ev-01183;ev-01182,4,henan.gov.cn;m.gmw.cn;news.qq.com;sohu.com,,silver_candidate,standard_review
chain,E048,LLM_CHAIN_E048_001,ev-01198;ev-01200;ev-01206,3,m.thepaper.cn;new.qq.com;partners.sina.cn,,silver_candidate,standard_review
chain,E048,LLM_CHAIN_E048_002,ev-01199;ev-01201,2,toutiao.com;view.inews.qq.com,,silver_candidate,standard_review
chain,E049,LLM_CHAIN_E049_001,ev-01217;ev-01226;ev-01371;ev-01221;ev-01372;ev-01375;ev-01377;ev-01385;ev-01370;ev-01386,8,163.com;36kr.com;eeo.com.cn;finance.sina.com.cn;m.thepaper.cn;news.ifeng.com;sichuan.scol.com.cn;tech.ifeng.com,,silver_candidate,standard_review
chain,E049,LLM_CHAIN_E049_002,ev-01371;ev-01397;ev-01378;ev-01384;ev-01370;ev-01388;ev-01389;ev-01391,7,163.com;36kr.com;finance.china.com.cn;finance.sina.com.cn;news.hsw.cn;sichuan.scol.com.cn;tibet.cn,,silver_candidate,standard_review
chain,E049,LLM_CHAIN_E049_003,ev-01226;ev-01379;ev-01382;ev-01375;ev-01381;ev-01385;ev-01370;ev-01390,7,eeo.com.cn;finance.sina.com.cn;guancha.gmw.cn;m.163.com;news.ifeng.com;news.youth.cn;sichuan.scol.com.cn,,silver_candidate,standard_review
chain,E050,LLM_CHAIN_E050_001,ev-01243;ev-01237;ev-01239;ev-01246,4,67848.cn;chinaz.com;taibo.cn;thepaper.cn,,silver_candidate,standard_review
chain,E050,LLM_CHAIN_E050_002,ev-02135;ev-01241;ev-01243;ev-02144,4,news.qq.com;opinion.gxnews.com.cn;taibo.cn;toutiao.com,,silver_candidate,standard_review
chain,E050,LLM_CHAIN_E050_003,ev-02134;ev-02138;ev-01239;ev-01246,4,67848.cn;finance.sina.com.cn;thepaper.cn;toutiao.com,,silver_candidate,standard_review
