event_id,candidate_id,source_type,stakeholder,opinion,sentiment,rationale,evidence_ids,support_label,human_decision,gold_stakeholder,gold_opinion,gold_sentiment,gold_rationale,gold_evidence_ids,gold_support_label,edit_reason,reviewer_id,adjudication_status,notes,event_name,tuple_id,candidate_stakeholder,candidate_opinion,candidate_sentiment,candidate_rationale,candidate_evidence_ids,candidate_event_chain_stage,candidate_confidence,verification_label,verification_score,verification_rationale,issue_flags,evidence_quotes,evidence_texts,chain_confidence,missing_stages,gold_event_chain_stage,gold_event_chain_order,gold_notes,annotator_id,review_status
E030,LLM_E030_001,llm_preannotation,深圳市人民检察院,部分医院线上及自助挂号机未实现无障碍功能，导致残障人士、老年人无法便捷就诊，因此启动公益诉讼,negative,检察院收到线索并调查，发现医院无障碍服务缺失，从而发起公益诉讼,ev-00714;ev-00711,supported,accept,深圳市人民检察院,部分医院线上及自助挂号机未实现无障碍功能，导致残障人士、老年人无法便捷就诊，因此启动公益诉讼,negative,检察院收到线索并调查，发现医院无障碍服务缺失，从而发起公益诉讼,ev-00714;ev-00711,supported,,auto_reviewer,,,深圳市就医挂号无障碍环境公益诉讼事件,LLM_E030_001,深圳市人民检察院,部分医院线上及自助挂号机未实现无障碍功能，导致残障人士、老年人无法便捷就诊，因此启动公益诉讼,negative,检察院收到线索并调查，发现医院无障碍服务缺失，从而发起公益诉讼,ev-00714;ev-00711,unknown,,supported,,,,,"线上预约挂号就医,对于熟练使用电子设备的年轻人来说易如反掌,但对于残障人士、老年人等特殊群体而言,却不是一件容易的事。今年4月,深圳市检察院收到一条无障碍挂号就医的公益诉讼线索,反映我市部分医院线上及;医疗机构不提供电话预约的挂号方式,挂号平台及自助挂号机也没有实现无障碍功能,那些不会上网、不会使用智能手机和存在视力障碍的老年人与残疾人该如何便捷就医呢? 2024年5月,广东省深圳市人民检察院收到志",,,unknown,,,auto_reviewer,reviewed
E030,LLM_E030_002,llm_preannotation,残障人士和老年人群体,因不会使用智能手机或存在视力障碍，无法通过线上或自助挂号机预约挂号，面临就医困难,negative,证据中直接描述了该群体在就医挂号中遇到的障碍,ev-00714;ev-00711,supported,accept,残障人士和老年人群体,因不会使用智能手机或存在视力障碍，无法通过线上或自助挂号机预约挂号，面临就医困难,negative,证据中直接描述了该群体在就医挂号中遇到的障碍,ev-00714;ev-00711,supported,,auto_reviewer,,,深圳市就医挂号无障碍环境公益诉讼事件,LLM_E030_002,残障人士和老年人群体,因不会使用智能手机或存在视力障碍，无法通过线上或自助挂号机预约挂号，面临就医困难,negative,证据中直接描述了该群体在就医挂号中遇到的障碍,ev-00714;ev-00711,unknown,,supported,,,,,"线上预约挂号就医,对于熟练使用电子设备的年轻人来说易如反掌,但对于残障人士、老年人等特殊群体而言,却不是一件容易的事。今年4月,深圳市检察院收到一条无障碍挂号就医的公益诉讼线索,反映我市部分医院线上及;医疗机构不提供电话预约的挂号方式,挂号平台及自助挂号机也没有实现无障碍功能,那些不会上网、不会使用智能手机和存在视力障碍的老年人与残疾人该如何便捷就医呢? 2024年5月,广东省深圳市人民检察院收到志",,,unknown,,,auto_reviewer,reviewed
E031,LLM_E031_001,llm_preannotation,明尚西苑小区居民,对电动车停放安全隐患多次投诉，但物业未处理，导致火灾发生,negative,居民在火灾前曾7次投诉电动车违规停放充电问题，但被物业忽视,ev-00741;ev-00750,supported,accept,明尚西苑小区居民,对电动车停放安全隐患多次投诉，但物业未处理，导致火灾发生,negative,居民在火灾前曾7次投诉电动车违规停放充电问题，但被物业忽视,ev-00741;ev-00750,supported,,auto_reviewer,,,南京市雨花台区明尚西苑居民住宅楼“2·23”重大火灾事故,LLM_E031_001,明尚西苑小区居民,对电动车停放安全隐患多次投诉，但物业未处理，导致火灾发生,negative,居民在火灾前曾7次投诉电动车违规停放充电问题，但被物业忽视,ev-00741;ev-00750,unknown,,supported,,,,,"四年前,明尚西苑的居民预见到了悲剧的可能性,他们发出了连续七次的投诉,但这些预警在物业的忽视下逐渐消失。火灾爆发: 2月23日凌晨,明尚西苑6栋突然爆发了一场大火,火势迅速蔓延;【#火灾小区居民7次投诉均获回应#】2月23日,南京雨花台区明尚西苑小区发生火灾,导致15人遇难、44人受伤。初步调查确认,火灾为6栋建筑地面架空层电动自行车存放处起火引发。有网友发现,该小区一位业主",,,unknown,,,auto_reviewer,reviewed
E031,LLM_E031_002,llm_preannotation,南京市政府,通报火灾事故并致歉，承诺严肃整改安全隐患,mixed,南京市政府召开新闻发布会通报详情，市长陈之常表达痛心并强调整改,ev-00742;ev-01863,supported,accept,南京市政府,通报火灾事故并致歉，承诺严肃整改安全隐患,mixed,南京市政府召开新闻发布会通报详情，市长陈之常表达痛心并强调整改,ev-00742;ev-01863,supported,,auto_reviewer,,,南京市雨花台区明尚西苑居民住宅楼“2·23”重大火灾事故,LLM_E031_002,南京市政府,通报火灾事故并致歉，承诺严肃整改安全隐患,mixed,南京市政府召开新闻发布会通报详情，市长陈之常表达痛心并强调整改,ev-00742;ev-01863,unknown,,supported,,,,,"在2024年2月24日凌晨,南京市举行了一场沉痛的新闻发布会,详细通报了雨花台区“2·23”火灾事故的情况。本次火灾事故发生在2024年2月23日凌晨,雨花台区明尚西苑的一栋建筑突发火灾,造成了重大的;其中,1人危重,1人重症,42人伤情较轻 南京市市长陈之常通报, 2月23日凌晨4时39分,南京市消防救援支队指挥中心接到报警, 雨花台区明尚西苑6栋发生火灾 。此次事故造成重大人员伤亡,我们深感痛心",,,unknown,,,auto_reviewer,reviewed
E031,LLM_E031_003,llm_preannotation,江苏省消防救援总队,迅速出动救援并发布火情快报，事故由电动车起火引发,neutral,消防支队及时调派力量扑灭明火，并通过官方公众号发布火情信息,ev-01851;ev-01854,supported,accept,江苏省消防救援总队,迅速出动救援并发布火情快报，事故由电动车起火引发,neutral,消防支队及时调派力量扑灭明火，并通过官方公众号发布火情信息,ev-01851;ev-01854,supported,,auto_reviewer,,,南京市雨花台区明尚西苑居民住宅楼“2·23”重大火灾事故,LLM_E031_003,江苏省消防救援总队,迅速出动救援并发布火情快报，事故由电动车起火引发,neutral,消防支队及时调派力量扑灭明火，并通过官方公众号发布火情信息,ev-01851;ev-01854,unknown,,supported,,,,,"2024年2月23日4时39分,南京市消防救援支队指挥中心接到报警:南京市雨花台区明尚西苑6栋发生火灾。接警后,支队迅速调集8个消防救援站、25辆消防车、130名指战员到场处置,6时01分明火被扑灭,;23日,“南京消防”微信公众号发布《 火情快报 》 ,全文如下: 2024年2月23日4时39分,南京市消防救援支队指挥中心接到报警: 南京市雨花台区明尚西苑6栋发生火灾。 支队立即调派20多台消防车",,,unknown,,,auto_reviewer,reviewed
E031,LLM_E031_004,llm_preannotation,明尚西苑物业公司,对居民投诉的电动车安全隐患忽视不理，管理失职,negative,居民多次投诉物业未采取有效措施，导致隐患持续存在,ev-00741,supported,accept,明尚西苑物业公司,对居民投诉的电动车安全隐患忽视不理，管理失职,negative,居民多次投诉物业未采取有效措施，导致隐患持续存在,ev-00741,supported,,auto_reviewer,,,南京市雨花台区明尚西苑居民住宅楼“2·23”重大火灾事故,LLM_E031_004,明尚西苑物业公司,对居民投诉的电动车安全隐患忽视不理，管理失职,negative,居民多次投诉物业未采取有效措施，导致隐患持续存在,ev-00741,unknown,,supported,,,,,"四年前,明尚西苑的居民预见到了悲剧的可能性,他们发出了连续七次的投诉,但这些预警在物业的忽视下逐渐消失。火灾爆发: 2月23日凌晨,明尚西苑6栋突然爆发了一场大火,火势迅速蔓延",,,unknown,,,auto_reviewer,reviewed
E032,LLM_E032_001,llm_preannotation,广东省政府,高度重视并全力开展救援工作，要求加快搜救、科学安全救援、全力救治伤员,positive,ev-00756描述省委省政府高度重视并投入500多人救援；ev-00758和ev-01881引用应急管理部部署加快搜救、科学安全救援的要求,ev-00756;ev-00758;ev-01881,supported,accept,广东省政府,高度重视并全力开展救援工作，要求加快搜救、科学安全救援、全力救治伤员,positive,ev-00756描述省委省政府高度重视并投入500多人救援；ev-00758和ev-01881引用应急管理部部署加快搜救、科学安全救援的要求,ev-00756;ev-00758;ev-01881,supported,,auto_reviewer,,,广东梅大高速茶阳路段“5·1”塌方灾害,LLM_E032_001,广东省政府,高度重视并全力开展救援工作，要求加快搜救、科学安全救援、全力救治伤员,positive,ev-00756描述省委省政府高度重视并投入500多人救援；ev-00758和ev-01881引用应急管理部部署加快搜救、科学安全救援的要求,ev-00756;ev-00758;ev-01881,unknown,,supported,,,,,"5月1日2时10分,梅大高速大埔茶阳路段(往福建方向)发生路面塌陷事故。事发后,广东省委省政府高度重视,省、市全力开展救援工作,成立事故救援现场指挥部,公安、应急、消防、卫健、交通等投入500多人参与;记者从应急管理部获悉,5月1日2时10分许,梅大高速茶阳路段发生塌方灾害,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程;5月1日2时10分许,广东省梅大高速大埔路段发生塌陷,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程度减少人员伤亡,查清",,,unknown,,,auto_reviewer,reviewed
E032,LLM_E032_002,llm_preannotation,应急管理部,要求指导帮助地方加快搜救，科学安全救援，全力救治伤员，查清原因，汲取教训,positive,ev-00758和ev-01881直接引用应急管理部的部署指令,ev-00758;ev-01881,supported,accept,应急管理部,要求指导帮助地方加快搜救，科学安全救援，全力救治伤员，查清原因，汲取教训,positive,ev-00758和ev-01881直接引用应急管理部的部署指令,ev-00758;ev-01881,supported,,auto_reviewer,,,广东梅大高速茶阳路段“5·1”塌方灾害,LLM_E032_002,应急管理部,要求指导帮助地方加快搜救，科学安全救援，全力救治伤员，查清原因，汲取教训,positive,ev-00758和ev-01881直接引用应急管理部的部署指令,ev-00758;ev-01881,unknown,,supported,,,,,"记者从应急管理部获悉,5月1日2时10分许,梅大高速茶阳路段发生塌方灾害,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程;5月1日2时10分许,广东省梅大高速大埔路段发生塌陷,导致车辆被困、人员伤亡。接报后,应急管理部部长王祥喜立即作出部署,要求指导帮助地方加快搜救,科学安全救援,全力救治伤员,最大程度减少人员伤亡,查清",,,unknown,,,auto_reviewer,reviewed
E032,LLM_E032_003,llm_preannotation,广东省政府调查评估组,认定灾害是一起长时间持续性降水与多种因素叠加耦合作用导致的特别重大人员伤亡的塌方灾害,neutral,ev-01888公布调查结论；ev-01876为完整调查评估报告,ev-01888;ev-01876,supported,accept,广东省政府调查评估组,认定灾害是一起长时间持续性降水与多种因素叠加耦合作用导致的特别重大人员伤亡的塌方灾害,neutral,ev-01888公布调查结论；ev-01876为完整调查评估报告,ev-01888;ev-01876,supported,,auto_reviewer,,,广东梅大高速茶阳路段“5·1”塌方灾害,LLM_E032_003,广东省政府调查评估组,认定灾害是一起长时间持续性降水与多种因素叠加耦合作用导致的特别重大人员伤亡的塌方灾害,neutral,ev-01888公布调查结论；ev-01876为完整调查评估报告,ev-01888;ev-01876,unknown,,supported,,,,,"1月22日,造成52死30伤的梅大高速塌方事故主要原因公布。经调查认定,这是一起长时间持续性降水与多种因素叠加耦合作用,导致的特别重大人员伤亡的塌方灾害。塌方灾害发生于5月1日凌晨,有零星小雨,行车视;梅大高速茶阳路段“5·1”塌方灾害 调查评估报告 梅大高速茶阳路段“5·1”塌方灾害广东省政府调查评估组 目录概述.1 一、灾害相关情况.3 (一)基本情况.3 (二)灾害发生经过.4 (三)灾后现场",,,unknown,,,auto_reviewer,reviewed
E032,LLM_E032_004,llm_preannotation,梅州市政府,发布灾情信息，参与救援协调,neutral,ev-00760是梅州市政府办公室关于塌方的信息公开文件,ev-00760,supported,accept,梅州市政府,发布灾情信息，参与救援协调,neutral,ev-00760是梅州市政府办公室关于塌方的信息公开文件,ev-00760,supported,,auto_reviewer,,,广东梅大高速茶阳路段“5·1”塌方灾害,LLM_E032_004,梅州市政府,发布灾情信息，参与救援协调,neutral,ev-00760是梅州市政府办公室关于塌方的信息公开文件,ev-00760,unknown,,supported,,,,,梅州市人民政府办公室政府信息公开 索引号: 753001/2024-00331 分类: 其他、其他 发布机构: 梅州市人民政府办公室 成文日期: 2024-05-02 名称: 梅大高速茶阳路段发生塌方,,,unknown,,,auto_reviewer,reviewed
E033,LLM_E033_001,llm_preannotation,国务院事故调查组,发布江西新余佳乐苑临街店铺‘1·24’特别重大火灾事故调查报告，认定事故责任，提出整改措施,negative,官方调查报告明确事故责任和整改要求,ev-00795;ev-00797,supported,accept,国务院事故调查组,发布江西新余佳乐苑临街店铺‘1·24’特别重大火灾事故调查报告，认定事故责任，提出整改措施,negative,官方调查报告明确事故责任和整改要求,ev-00795;ev-00797,supported,,auto_reviewer,,,江西新余佳乐苑临街店铺“1·24”特别重大火灾事故,LLM_E033_001,国务院事故调查组,发布江西新余佳乐苑临街店铺‘1·24’特别重大火灾事故调查报告，认定事故责任，提出整改措施,negative,官方调查报告明确事故责任和整改要求,ev-00795;ev-00797,unknown,,supported,,,,,标题: 江西新余佳乐苑临街店铺“1·24”特别重大火灾事故调查报告 2024年08月30日 发布日期: 2024年09月21日 江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 【下载】;江西新余佳乐苑临街店铺“1·24” 特别重大火灾事故调查报告 国务院调查组 2024 年8月目录一、事故有关情况 3 (一)涉事建筑情况 3 (二)有关单位情况 4 (三)事故发生经过 5 (四)人员,,,unknown,,,auto_reviewer,reviewed
E033,LLM_E033_002,llm_preannotation,江西省政府,部署落实新余‘1·24’特别重大火灾事故问题整改，要求加强安全生产和消防安全工作,neutral,省政府会议纪要提及落实整改部署,ev-00800,supported,accept,江西省政府,部署落实新余‘1·24’特别重大火灾事故问题整改，要求加强安全生产和消防安全工作,neutral,省政府会议纪要提及落实整改部署,ev-00800,supported,,auto_reviewer,,,江西新余佳乐苑临街店铺“1·24”特别重大火灾事故,LLM_E033_002,江西省政府,部署落实新余‘1·24’特别重大火灾事故问题整改，要求加强安全生产和消防安全工作,neutral,省政府会议纪要提及落实整改部署,ev-00800,unknown,,supported,,,,,"省政府关于安全生产工作和新余“1·24”特别重大火灾事故问题整改等有关部署要求,落实2024年11月13日下午召开的全省教育系统新余“1·24”特别重大火灾事故警示教育暨...",,,unknown,,,auto_reviewer,reviewed
E033,LLM_E033_003,llm_preannotation,新余市消防救援支队,分批曝光存在风险隐患的单位，推动全社会共同参与火灾防治,positive,新闻文章报道消防支队曝光隐患行动,ev-00805,supported,accept,新余市消防救援支队,分批曝光存在风险隐患的单位，推动全社会共同参与火灾防治,positive,新闻文章报道消防支队曝光隐患行动,ev-00805,supported,,auto_reviewer,,,江西新余佳乐苑临街店铺“1·24”特别重大火灾事故,LLM_E033_003,新余市消防救援支队,分批曝光存在风险隐患的单位，推动全社会共同参与火灾防治,positive,新闻文章报道消防支队曝光隐患行动,ev-00805,unknown,,supported,,,,,"火灾隐患稍有不慎极易引发火灾,严重威胁人民群众生命财产安全。新余市消防救援支队对存在风险隐患的各类单位开展分批曝光,通过舆论监督,推动全社会共同参与火灾防治。 新余消防持续开展 消防安全除患攻坚行动",,,unknown,,,auto_reviewer,reviewed
E033,LLM_E033_004,llm_preannotation,公众（业主）,担忧消防安全，通过投诉举报渠道反映物业领域问题,negative,官方公告公开征集物业领域问题线索，显示公众关注,ev-00807;ev-00810;ev-00811,supported,accept,公众（业主）,担忧消防安全，通过投诉举报渠道反映物业领域问题,negative,官方公告公开征集物业领域问题线索，显示公众关注,ev-00807;ev-00810;ev-00811,supported,,auto_reviewer,,,江西新余佳乐苑临街店铺“1·24”特别重大火灾事故,LLM_E033_004,公众（业主）,担忧消防安全，通过投诉举报渠道反映物业领域问题,negative,官方公告公开征集物业领域问题线索，显示公众关注,ev-00807;ev-00810;ev-00811,unknown,,supported,,,,,"来源:新余发布关于公开征集全市物业领域问题线索的公告为整治群众身边不正之风和腐败问题,遏制物业领域矛盾纠纷和腐败问题势头,进一步规范物业服务市场秩序,提升物业服务质量,维护广大业主的合法权益,现面向社;投诉举报须知: 1、为了方便及时与您联系,请您尽量详细地填写清楚投诉单位或人员,投诉事项的发生时间和地点,投诉事项等基本情况,并提供相关佐证材料,确保举报内容的真实性。 2、不得发表违反中华人民共和国;投诉举报须知: 1、为了方便及时与您联系,请您尽量详细地填写清楚投诉单位或人员,投诉事项的发生时间和地点,投诉事项等基本情况,并提供相关佐证材料,确保举报内容的真实性。 2、不得发表违反中华人民共和国",,,unknown,,,auto_reviewer,reviewed
E033,LLM_E033_005,llm_preannotation,国务院评估组,对江西新余‘1·24’特大火灾事故整改和防范措施落实情况进行评估,neutral,评估报告由应急部等七部门专家组成，评估整改落实情况,ev-00796;ev-00801,supported,accept,国务院评估组,对江西新余‘1·24’特大火灾事故整改和防范措施落实情况进行评估,neutral,评估报告由应急部等七部门专家组成，评估整改落实情况,ev-00796;ev-00801,supported,,auto_reviewer,,,江西新余佳乐苑临街店铺“1·24”特别重大火灾事故,LLM_E033_005,国务院评估组,对江西新余‘1·24’特大火灾事故整改和防范措施落实情况进行评估,neutral,评估报告由应急部等七部门专家组成，评估整改落实情况,ev-00796;ev-00801,unknown,,supported,,,,,"江西新余佳乐苑临街店铺“1·24”特别重大火灾事故整改和防范措施落实情况评估报告http://www.mem.gov.cn/gk/zfxxgkpt/fdzdgknr/202510/t20251017_;江西新余佳乐苑临街店铺“1·24”特别重大火灾事故整改和防范措施落实情况评估报告.pdf 下载 由应急部等七部门抽调专家组成评估组,对新余特大火灾之后的整改防范措施落实情况进行了评估,中纪委、国家监委",,,unknown,,,auto_reviewer,reviewed
E034,LLM_E034_001,llm_preannotation,成都市居民,通过12345热线投诉燃气问题，包括气表计量和收费异常,negative,官方通报显示4月以来收到1996件燃气投诉,ev-00821;ev-00815,supported,accept,成都市居民,通过12345热线投诉燃气问题，包括气表计量和收费异常,negative,官方通报显示4月以来收到1996件燃气投诉,ev-00821;ev-00815,supported,,auto_reviewer,,,成都市居民反映燃气费异常调查事件,LLM_E034_001,成都市居民,通过12345热线投诉燃气问题，包括气表计量和收费异常,negative,官方通报显示4月以来收到1996件燃气投诉,ev-00821;ev-00815,unknown,,supported,,,,,"4月20日,成都市市场监督管理局发布关于市民反映燃气相关问题调查核实情况的通报。全文如下: 4月以来,我市12345热线截至19日共接到1996件燃气问题投诉,并有网友发帖质疑气表计量、燃气收费、企业;阅读: 3073 | 评论: 2 成都大量用户反映燃气费异常,你如何看待此事? 成都大量用户反映燃气费异常,你如何看待此事? [复制链接] 继重庆后,成都燃气收费乱象的盖子,也被揭开了。小区多位业主表",,,unknown,,,auto_reviewer,reviewed
E034,LLM_E034_002,llm_preannotation,成都市市场监督管理局,通报燃气企业存在以估代抄、计费系统漏洞、服务差等问题,negative,调查核实情况通报列出了具体问题,ev-00822;ev-01903,supported,accept,成都市市场监督管理局,通报燃气企业存在以估代抄、计费系统漏洞、服务差等问题,negative,调查核实情况通报列出了具体问题,ev-00822;ev-01903,supported,,auto_reviewer,,,成都市居民反映燃气费异常调查事件,LLM_E034_002,成都市市场监督管理局,通报燃气企业存在以估代抄、计费系统漏洞、服务差等问题,negative,调查核实情况通报列出了具体问题,ev-00822;ev-01903,unknown,,supported,,,,,"成都市市场监督管理局发布通报,调查核实燃气问题投诉1996件,已办理1189件。发现燃气企业存在以估代抄、违规估抄、计费采集系统漏洞、计费周期随意变化、服务意识差等问题。将开展燃气问题专项整治行动,强;20日下午,针对成都市民反映的燃气相关问题,“成都市场监管”微信公众号发布调查核实情况通报。 通报指出,根据目前调查核实情况,查明燃气企业存在以下问题:一是存在以估代抄、违规估抄问题。二是计费采集系统",,,unknown,,,auto_reviewer,reviewed
E034,LLM_E034_003,llm_preannotation,燃气企业,被调查出存在违规估抄和计费周期随意变化等行为,negative,官方通报明确指出了燃气企业的这些问题,ev-00822;ev-01903,supported,accept,燃气企业,被调查出存在违规估抄和计费周期随意变化等行为,negative,官方通报明确指出了燃气企业的这些问题,ev-00822;ev-01903,supported,,auto_reviewer,,,成都市居民反映燃气费异常调查事件,LLM_E034_003,燃气企业,被调查出存在违规估抄和计费周期随意变化等行为,negative,官方通报明确指出了燃气企业的这些问题,ev-00822;ev-01903,unknown,,supported,,,,,"成都市市场监督管理局发布通报,调查核实燃气问题投诉1996件,已办理1189件。发现燃气企业存在以估代抄、违规估抄、计费采集系统漏洞、计费周期随意变化、服务意识差等问题。将开展燃气问题专项整治行动,强;20日下午,针对成都市民反映的燃气相关问题,“成都市场监管”微信公众号发布调查核实情况通报。 通报指出,根据目前调查核实情况,查明燃气企业存在以下问题:一是存在以估代抄、违规估抄问题。二是计费采集系统",,,unknown,,,auto_reviewer,reviewed
E034,LLM_E034_004,llm_preannotation,市民,质疑燃气企业服务质量和气表准确性,negative,网友发帖质疑，官方通报也提及,ev-00821;ev-01902,supported,accept,市民,质疑燃气企业服务质量和气表准确性,negative,网友发帖质疑，官方通报也提及,ev-00821;ev-01902,supported,,auto_reviewer,,,成都市居民反映燃气费异常调查事件,LLM_E034_004,市民,质疑燃气企业服务质量和气表准确性,negative,网友发帖质疑，官方通报也提及,ev-00821;ev-01902,unknown,,supported,,,,,"4月20日,成都市市场监督管理局发布关于市民反映燃气相关问题调查核实情况的通报。全文如下: 4月以来,我市12345热线截至19日共接到1996件燃气问题投诉,并有网友发帖质疑气表计量、燃气收费、企业;据“成都市场监管”公众号20日消息, 4月以来,我市12345热线截至19日共接到1996件燃气问题投诉,并有网友发帖质疑气表计量、燃气收费、企业服务等问题。 在投诉问题受理过程中,我们发现燃气企业存",,,unknown,,,auto_reviewer,reviewed
E034,LLM_E034_005,llm_preannotation,成都市市场监督管理局,将开展燃气问题专项整治行动,positive,通报中表示将开展专项整治,ev-00822,supported,accept,成都市市场监督管理局,将开展燃气问题专项整治行动,positive,通报中表示将开展专项整治,ev-00822,supported,,auto_reviewer,,,成都市居民反映燃气费异常调查事件,LLM_E034_005,成都市市场监督管理局,将开展燃气问题专项整治行动,positive,通报中表示将开展专项整治,ev-00822,unknown,,supported,,,,,"成都市市场监督管理局发布通报,调查核实燃气问题投诉1996件,已办理1189件。发现燃气企业存在以估代抄、违规估抄、计费采集系统漏洞、计费周期随意变化、服务意识差等问题。将开展燃气问题专项整治行动,强",,,unknown,,,auto_reviewer,reviewed
E035,LLM_E035_001,llm_preannotation,余杭区居民,怀疑自来水异味是由污水进入管网所致，对供水安全表示担忧,negative,市民直接反映自来水气味发臭并怀疑污水进入管网,ev-00835;ev-01930,supported,accept,余杭区居民,怀疑自来水异味是由污水进入管网所致，对供水安全表示担忧,negative,市民直接反映自来水气味发臭并怀疑污水进入管网,ev-00835;ev-01930,supported,,auto_reviewer,,,杭州市余杭区仁和、良渚片区自来水异味事件,LLM_E035_001,余杭区居民,怀疑自来水异味是由污水进入管网所致，对供水安全表示担忧,negative,市民直接反映自来水气味发臭并怀疑污水进入管网,ev-00835;ev-01930,unknown,,supported,,,,,"7月16日,杭州余杭区有市民反映自来水气味发臭,怀疑有污水进入自来水管网。7月17日,杭州余杭水务控股集团有限公司工作人员称,自来水有异味系水源出现异常,非污水进入管网,除有异味外自来水指标正常,16;近日,在社交平台不少网友反映杭州良渚街道自来水有臭味据澎湃新闻,记者从采访中了解到,7月16日上午9时起,杭州市余杭区仁和街道及良渚街道部分区域自来水出现明显异味。问题持续近15小时,直至当晚12点左",,,unknown,,,auto_reviewer,reviewed
E035,LLM_E035_002,llm_preannotation,余杭区人民政府,发布情况通报，说明异味是由藻类厌氧降解产生的硫醚类物质所致，已启动应急预案并切换水源,neutral,政府正式通报初步调查结果和应急措施,ev-01911;ev-00839,supported,accept,余杭区人民政府,发布情况通报，说明异味是由藻类厌氧降解产生的硫醚类物质所致，已启动应急预案并切换水源,neutral,政府正式通报初步调查结果和应急措施,ev-01911;ev-00839,supported,,auto_reviewer,,,杭州市余杭区仁和、良渚片区自来水异味事件,LLM_E035_002,余杭区人民政府,发布情况通报，说明异味是由藻类厌氧降解产生的硫醚类物质所致，已启动应急预案并切换水源,neutral,政府正式通报初步调查结果和应急措施,ev-01911;ev-00839,unknown,,supported,,,,,"经济观察网 7月19日,杭州余杭区人民政府针对近期区内自来水异味事件发布情况通报。通报指出,经初步调查,异味是由特定自然气候条件下藻类厌氧降解产生的硫醚类物质所致,具体原因仍在进一步溯源调查中。余杭区;7月16日上午,杭州市余杭区仁和街道及良渚街道部分区域出现自来水气味异常。对此,余杭区人民政府今天发布情况通报:7月16日8时,仁和水厂发现水质嗅味指标异常,经采样分析确认后随即启动供水突发事件应急预",,,unknown,,,auto_reviewer,reviewed
E035,LLM_E035_003,llm_preannotation,仁和水厂,发现水质嗅味指标异常后立即启动应急预案并切换水源,neutral,水厂主动发现异常并采取应急响应措施,ev-00839;ev-01924,supported,accept,仁和水厂,发现水质嗅味指标异常后立即启动应急预案并切换水源,neutral,水厂主动发现异常并采取应急响应措施,ev-00839;ev-01924,supported,,auto_reviewer,,,杭州市余杭区仁和、良渚片区自来水异味事件,LLM_E035_003,仁和水厂,发现水质嗅味指标异常后立即启动应急预案并切换水源,neutral,水厂主动发现异常并采取应急响应措施,ev-00839;ev-01924,unknown,,supported,,,,,"7月16日上午,杭州市余杭区仁和街道及良渚街道部分区域出现自来水气味异常。对此,余杭区人民政府今天发布情况通报:7月16日8时,仁和水厂发现水质嗅味指标异常,经采样分析确认后随即启动供水突发事件应急预;7月16日8时,仁和水厂发现水质嗅味指标异常,经采样分析确认后随即启动供水突发事件应急预案,切换水源,供水水质得到有效控制,出厂水质安全。情况发生后,立即启动调查程序,并成立由国家、省级专家等组成的调",,,unknown,,,auto_reviewer,reviewed
E035,LLM_E035_004,llm_preannotation,杭州余杭水务控股集团有限公司,声明自来水异味系水源异常所致，非污水进入管网，除异味外水质指标正常,neutral,水务公司对外澄清异味原因并说明水质安全,ev-00835,supported,accept,杭州余杭水务控股集团有限公司,声明自来水异味系水源异常所致，非污水进入管网，除异味外水质指标正常,neutral,水务公司对外澄清异味原因并说明水质安全,ev-00835,supported,,auto_reviewer,,,杭州市余杭区仁和、良渚片区自来水异味事件,LLM_E035_004,杭州余杭水务控股集团有限公司,声明自来水异味系水源异常所致，非污水进入管网，除异味外水质指标正常,neutral,水务公司对外澄清异味原因并说明水质安全,ev-00835,unknown,,supported,,,,,"7月16日,杭州余杭区有市民反映自来水气味发臭,怀疑有污水进入自来水管网。7月17日,杭州余杭水务控股集团有限公司工作人员称,自来水有异味系水源出现异常,非污水进入管网,除有异味外自来水指标正常,16",,,unknown,,,auto_reviewer,reviewed
