event_id,tuple_id,stakeholder,opinion,sentiment,rationale,stakeholder_cluster_id,stakeholder_aliases,canonical_tuple,opinion_split_reason,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,independent_source_count,confidence_route,required_action,adjudication_priority_score,priority_bucket,priority_reason,review_decision,revised_stakeholder,revised_opinion,revised_sentiment,revised_rationale,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status,annotator_id
E038,LLM_CANON_E038_005,相关液化石油气企业,被认定存在违法违规检验、经营并配送不符合标准液化石油气瓶的行为，是事故原因之一。,negative,证据明确称事故原因包括相关企业违法违规检验、经营，并配送不符合标准的液化石油气瓶。,SC_E038_005,相关企业;液化石油气瓶检验经营企业;配送液化石油气瓶的企业,True,,,ev-00935;ev-01976,"宁夏银川富洋烧烤店“6·21”特别重大燃气爆炸事故调查报告发布,可以用三个非常概括。调查认定,这是一起因相关企业违法违规检验、经营,并配送不符合标准的液化石油气瓶,烧烤店在使用中违规操作发生泄漏爆炸, ||| 2023年6月21日,宁夏银川市兴庆区富洋烧烤民族街店发生燃气爆炸事故,造成31人死亡、7人受伤。事故原因是相关企业违法违规检验、经营,并配送不符合标准的液化石油气瓶,烧烤店在使用中违规操作发生泄漏爆",social_media ||| official,https://www.toutiao.com/article/7329340855360160319/ ||| https://yjgl.anqing.gov.cn/xxfb/ztzl/xjpx/2004195016.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E038,LLM_CANON_E038_007,公众评论者和自媒体博主,认为事故令人震惊并凸显燃气安全的重要性，呼吁餐饮店重视燃气安全、加强员工培训并配备突发危险应对措施。,negative,社会平台和评论性内容称事故令人震惊、引发对燃气安全重要性的反思，并提出餐饮店应重视燃气安全、培训员工和完善应急措施。,SC_E038_007,公众;人们;博主;网友评论者,True,,,ev-00934;ev-00941;ev-00942;ev-01979,"在宁夏银川,一场富洋烧烤店“6·21”特别重大燃气爆炸事故的调查报告终于见诸天日。这起事故不仅令人震惊,更让人们深思燃气安全问题的重要性。作为国际新闻和军事动态的博主,我将从多个角度为大家解读这起事件 ||| 我看新闻说可能是液化气罐的问题,也许是操作不当导致泄漏爆炸。这告诉我们开这种餐饮类的店,一定要对燃气安全有足够的重视,员工也得培训,而且店里得有一些应对突发危险的措施 据我了解是和燃气相关的问题才爆炸 ||| 银川烧烤店爆炸事故是一起非常严重的安全事故,我们应该以深刻的认识来看待这起事故。 首先,我们应该关注事故背后的本质原因,要认真分析这起事故发生的原因。据报道,烧烤店燃气管道泄露是导致事故发生的直接原因 ||| 2023年6月21日晚上8时40分,在我国宁夏银川市兴庆区民族南街富洋烧烤店发生了一起惨痛的燃气爆炸事故,造成38人伤亡,其中31人死亡,7人受伤。这是一起令人震惊和悲哀的悲剧,也是一起暴露了我国安全",social_media ||| mainstream_news ||| mainstream_news ||| social_media,https://www.toutiao.com/article/7329774244462838310/ ||| https://wap.zol.com.cn/ask/x_28546811.html ||| https://www.sohu.com/a/690260783_121686545 ||| https://m.toutiao.com/w/1769383181733966/,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_CANON_E039_001,三河市应急管理局,发布情况通报称燕郊镇一商户发生疑似燃气泄漏引发的燃爆事故，公布伤亡、现场清理和伤者救治情况，并表示救援基本结束、后续安全隐患排查措施正在制定和实施。,neutral,多条证据显示三河市应急管理局对事故进行官方通报，说明疑似燃气泄漏、伤亡人数、现场清理、伤者救治及后续隐患排查安排。,SC_E039_001,河北省三河市应急管理局;三河市应急管理局局长纪宏图;官方,True,,,ev-00950;ev-00951;ev-00952;ev-00954,"目前河北三河市燕郊镇的燃爆事故救援工作已基本结束,同时后续的安全隐患排查措施正在制定和实施中。关于这起严重的燃爆事故,河北省三河市应急管理局通报了最新的救援进展。事故发生在13日早晨7时54分,疑似因 ||| 新华社石家庄3月14日电(记者王民)河北省三河市应急管理局14日凌晨1时许发布情况通报称,13日7时54分,燕郊镇一商户发生因疑似燃气泄漏引发的燃爆事故,事故造成7人死亡、27人受伤。截至目前,现场清 ||| 新华社石家庄3月14日电(记者王民)河北省三河市应急管理局14日凌晨1时许发布情况通报称,13日7时54分,燕郊镇一商户发生因疑似燃气泄漏引发的燃爆事故,事故造成7人死亡、27人受伤。截至目前,现场清 ||| 河北省三河市应急管理局14日凌晨1时许发布情况通报称,13日7时54分,燕郊镇一商户发生因疑似燃气泄漏引发的燃爆事故,事故造成7人死亡、27人受伤。截至目前,现场清理已基本完成,伤者全部送往医院救治,",social_media ||| mainstream_news ||| social_media ||| official,https://www.toutiao.com/article/7346062685123805732/ ||| http://www.news.cn/local/20240314/298ee88e91e74952a698bfcb91da8a96/c.html ||| https://www.toutiao.com/article/7345919064688099876/ ||| https://www.eco.gov.cn/news_info/68805.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_CANON_E039_002,河北省应急管理厅调查评估和统计处,发布燕郊地铁施工项目“3·13”较大燃气爆燃事故调查报告，认定事故与地铁区间盾构施工过程中地埋天然气管道被破损、泄漏有关。,neutral,证据称河北省应急管理厅调查评估和统计处发布调查报告，并说明盾构施工造成地埋天然气管道破损泄漏。,SC_E039_002,河北省应急管理厅;调查评估和统计处,True,,,ev-00948;ev-00949;ev-01992,"河北省应急管理厅调查评估和统计处近日发布燕郊地铁施工项目“3·13”较大燃气爆燃事故调查报告。2024年3月13日3时15分许,地铁燕郊站至神威大街站区间盾构施工过程中,造成地埋天然气管道破损泄漏,天 ||| 河北省应急管理厅调查评估和统计处近日发布了关于燕郊地铁施工项目“3·13”较大燃气爆燃事故的调查报告。2024年3月13日3时15分许,在地铁燕郊站至神威大街站区间盾构施工过程中,地埋天然气管道被损坏 ||| 1、燕郊地铁施工项目“313”较大燃气爆燃事故调查报告讲解了2024年3月13日发生在河北廊坊燕郊地铁施工区域的一起重大燃气爆燃事故的全过程与责任认定。该事故发生在地铁燕郊站至神威大街站区间盾构施工期",social_media ||| mainstream_news ||| public_web,https://www.163.com/dy/article/KE1L0NLO0511DJHA.html ||| https://news.china.com/socialgd/10000169/20251110/48979051.html ||| https://m.aqrzj.com/doc/408460.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_CANON_E039_003,事故调查专家组,披露事故原因初步判断为燃气管道泄漏，并说明并非用户燃气，而是输送中的管道泄漏导致。,neutral,证据显示专家组组长刘福来介绍初步原因是燃气管道泄漏，后续报道进一步称是输送中的管道泄漏、不是用户燃气。,SC_E039_003,事故调查专家组组长刘福来;刘福来;事故调查组专家,True,,,ev-00947;ev-00969;ev-00970;ev-00971;ev-00977,"3月14日16时30分许,该事故调查专家组组长刘福来介绍,爆燃事故原因初步判断为燃气管道泄漏。 中文名 3·13燕郊爆燃事故 事发时间 2024年3月13日7时54分 事发地点 河北省廊坊三河市燕郊小 ||| 3月13日7时54分, 廊坊三河市燕郊镇发生一起爆燃事故 。 截至13日23时,现场救援工作基本结束。(此前报道:突发!燕郊发生爆炸!伤亡不明 、官方通报:已致1死22伤) 14日下午, 事故调查组专 ||| 燕郊爆炸原因披露!不是用户燃气,是输送中的管道泄漏导致。 【责任编辑:钟培培】 福州新闻网违法和不良信息举报电话: 0591-83762156 举报邮箱: fzxww@qq.com 福建省新闻道德委举 ||| 据3月13日7时54分的报告,燕郊镇发生的爆燃事故造成了7人死亡,27人受伤。这一突发事件让社会各界为之震惊,也引发了对于事故原因的广泛猜测。而在今天下午,事故调查组专家刘福来和三河市应急管理局局长纪 ||| 3月13日7时54分,廊坊三河市燕郊镇发生一起爆燃事故。截至13日23时,现场救援工作基本结束。 14日下午,事故调查组专家组组长披露燕郊爆炸事故原因, 称事故系输送中的管道泄漏导致。 目前具体事故原",public_web ||| mainstream_news ||| mainstream_news ||| social_media ||| mainstream_news,http://baike.sogou.com/v217046531.htm?fromTitle=%E7%87%95%E9%83%8A%E7%88%86%E7%82%B8 ||| https://www.sohu.com/a/764191899_121384220 ||| https://news.fznews.com.cn/fzxw/20240314/h5e109Tnkq.shtml ||| https://www.toutiao.com/article/7346197337393611302/ ||| https://www.sohu.com/a/764177395_211507,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_CANON_E039_004,燕郊事发地周边居民和旅客,事发前后向媒体或平台反映现场情况，包括有旅客和居民称爆炸前曾闻到浓烈或类似燃气味道，多位市民报料称学院路与迎宾路路口发生爆炸。,negative,证据记录了旅客和居民对事发前燃气味的目击陈述，以及市民对爆炸发生的报料，体现事故相关风险和现场异常的公众反馈。,SC_E039_004,一位旅客;早起送孩子的居民;居民;多位市民,True,,,ev-00965;ev-00980,"一位旅客居住在爆炸点所在的招待所,其告诉新京报记者,自己于昨晚入住,今早6点30分外出体检,下楼时便已经闻到浓烈的燃气味道。另有一位早起送孩子的居民则表示,早上路过事发地时,也曾经闻到过类似燃气味道。 ||| 官方回应燕郊突发爆炸:已接报,正调查 【#官方回应燕郊突发爆炸#:已接报,正调查】3月13日,河北三河市,多位市民报料称燕郊镇学院路与迎宾路路口发生爆炸。现场视频显示,建筑和多辆轿车在爆炸后受损。三河",forum ||| mainstream_news,https://www.bjnews.com.cn/detail/1710320895169375.html ||| https://k.sina.com.cn/article_1496814565_m593793e503301gjsn.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_CANON_E039_005,消防救援人员,事故发生后在现场持续开展救援，官方和媒体称救援工作正在紧张进行。,neutral,证据显示事故现场消防救援人员持续救援，相关报道也称救援工作正在紧张进行。,SC_E039_005,消防;救援人员;消防救援人员,True,,,ev-00953;ev-00975,"新京报讯(记者裴剑飞)今天(3月13日)上午,燕郊发生一起爆燃事故,截至目前,事故已造成1人死亡,22人受伤。11点左右,记者在事发地周边看到,事故现场又冒起了阵阵白烟,消防救援人员正持续进行救援。维 ||| 今日7时54分,河北三河市燕郊一炸鸡店发生疑似燃气泄漏引发的爆燃事故。目前,救援工作正在紧张进行。 直击燕郊爆燃救援现场↓↓ 来源:@应急管理部 @中国应急管理报 流程编辑:u028 如遇作品内容、版",mainstream_news ||| public_web,https://www.bjnews.com.cn/detail/1710300164129516.html ||| https://news.bjd.com.cn/2024/03/13/10719689.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_CANON_E040_001,山西省政府事故调查组,公布事故调查报告，认定事故直接原因是办公楼二层井口浴室大更衣区吊篮上方电机主供电线绝缘层破损短路引燃可燃物。,neutral,多条证据显示调查报告于2024年4月23日向社会公布，并说明了火灾直接原因。,SC_E040_001,山西省调查组;事故调查组;山西吕梁永聚煤业有限公司办公楼“11·16”重大火灾事故调查组,True,,,ev-00984;ev-00992;ev-01332,"2024年4月23日,山西吕梁永聚煤业“11·16”重大火灾事故调查报告向社会公布,事故直接原因是建筑办公楼二层井口浴室大更衣区0625号吊篮上方电机主供电线绝缘层与金属线卡接触部分破损短路引燃可燃物 ||| 山西吕梁永聚煤业有限公司办公楼 “11·16”重大火灾事故调查报告 山西省政府事故调查组 2024 年4月-1-目录一、事故基本情况.3 (一)事故单位情况.3 1.永聚煤业.3 2.上级单位.4 ( ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规",public_web ||| official ||| mainstream_news,http://baike.sogou.com/v216235967.htm?fromTitle=%E5%90%95%E6%A2%81%E6%B0%B8%E8%81%9A%E7%85%A4%E4%B8%9A%E7%81%AB%E7%81%BE%E4%BA%8B%E6%95%85 ||| http://yjt.shanxi.gov.cn/zwgk_0/zfxxgk_78327/fdzdgknr_78331/gszl/sgdc_78341/202404/P020250113584361088447.pdf ||| http://www.news.cn/politics/20240423/588d3c48a23a4702b5cac089736bf71a/c.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_CANON_E040_003,吕梁市政府,表示将全力配合事故调查，在山西省调查组领导下尽快查明原因，给社会和遇难者家属一个交代。,neutral,事故通报会中，吕梁市委副书记、市长公开表态将配合调查、查明原因并回应社会和遇难者家属关切。,SC_E040_003,吕梁市委副书记、市长;吕梁市,True,,,ev-01329;ev-01330,"山西吕梁市离石区永聚煤业办公楼“11·16”重大火灾事故情况通报会现场,吕梁市委副书记、市长表示,将全力配合事故调查,在山西省调查组领导下重拳出击,尽快查明原因,给社会一个明白,给遇难者家属一个交代。 ||| 山西吕梁市离石区永聚煤业办公楼“11·16”重大火灾事故情况通报会现场,吕梁市委副书记、市长表示,将全力配合事故调查,在山西省调查组领导下重拳出击,尽快查明原因,给社会一个明白,给遇难者家属一个交代。",mainstream_news ||| public_web,https://www.zhengguannews.cn/news/337697.html ||| https://www.cnr.cn/newscenter/rebang/20231117/t20231117_526490009.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_CANON_E040_004,山西省公安机关,对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。,neutral,多条报道引用调查报告称，山西省公安机关已对18名涉嫌违法犯罪的企业人员采取刑事强制措施。,SC_E040_004,公安机关,True,,,ev-01327;ev-01328;ev-01331;ev-01332;ev-01333,"山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对吕 ||| 山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。 报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对 ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规 ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规 ||| 4月23日,山西吕梁永聚煤业“11·16”重大火灾事故调查报告公开发布。据报告披露,山西省公安机关已对包括永聚煤业实际负责人在内的18名涉嫌违法犯罪的企业人员实施刑事强制措施。与此同时,山西省纪检监察",public_web ||| public_web ||| public_web ||| mainstream_news ||| mainstream_news,http://www.stdaily.com/index/kejixinwen/202404/2f5bc3586941420a909c90f61d12a11e.shtml ||| https://coal.in-en.com/html/coal-2645867.shtml ||| http://www.nmgcb.com.cn/guonei/r-282289.html ||| http://www.news.cn/politics/20240423/588d3c48a23a4702b5cac089736bf71a/c.html ||| https://news.china.com/socialgd/10000169/20240423/46412300.html,,,5,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_CANON_E040_005,山西省纪检监察机关,依规依纪依法对相关公职人员进行问责，事故调查报告披露有42名公职人员被问责。,neutral,证据显示事故调查报告公布后，42名公职人员被问责，并提到山西省纪检监察机关依规依纪依法处理相关人员。,SC_E040_005,纪检监察机关,True,,,ev-01326;ev-01327;ev-01328;ev-01331;ev-01332,"新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告公布,42名公职人员被问责免责声明:本作品来源:新华社 ,转载目的在于传递更多信息,不构成投资建议、不代表本网赞同其观点和对其真实性负责。 ||| 山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对吕 ||| 山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。 报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对 ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规 ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规",public_web ||| public_web ||| public_web ||| public_web ||| mainstream_news,https://www.cnstock.com/commonDetail/5201 ||| http://www.stdaily.com/index/kejixinwen/202404/2f5bc3586941420a909c90f61d12a11e.shtml ||| https://coal.in-en.com/html/coal-2645867.shtml ||| http://www.nmgcb.com.cn/guonei/r-282289.html ||| http://www.news.cn/politics/20240423/588d3c48a23a4702b5cac089736bf71a/c.html,,,5,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_CANON_E042_002,广州市市场监督管理局,督促即时配送平台企业落实安全责任，开展电动自行车安全隐患整治，并对一周内三次以上违法的骑手实施全行业停单一天以上限制；同时组织相关部门开展研究办理和平台配送服务安全检查。,neutral,证据明确提到市市场监管局督促平台落实安全责任、推进整治行动、对频繁违法骑手停单，并会同多部门办理代表建议及检查平台配送服务。,SC_E042_002,广州市市场监管局;市市场监管局;广州市市场监督管理局;市外卖行业电动自行车联合管理工作专班,True,,,ev-01034;ev-01041;ev-01042,"7月8日,广州市市场监管局披露,督促即时配送平台企业落实安全责任,深入开展电动自行车安全隐患全链条整治行动,对一周内有三次以上违法行为的骑手实施全行业停单一天以上限制。一边是外卖员的“生死时速”,一边 ||| 杨旭代表: 您提出的《关于加强外卖配送电动自行车管理的建议》(第20233035号)收悉。我局高度重视,组织市公安局、市商务局、市交通运输局等单位进行认真研究办理,并于7月11日会同相关单位与您座谈交 ||| 为贯彻落实《广州市电动自行车管理规定》(下称《规定》)有关要求,结合节前企业安全生产检查工作,近日,广州市市场监督管理局市管一级调研员易兆会带领市外卖行业电动自行车联合管理工作专班成员单位对平台配送服",mainstream_news ||| official ||| official,https://finance.sina.com.cn/jjxw/2024-07-10/doc-inccrmwf2796884.shtml ||| https://scjgj.gz.gov.cn/ztzl/rdjyzxtablqk/rdjy/content/post_9411653.html ||| https://scjgj.gz.gov.cn/zwdt/gzdt/content/post_10090557.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_CANON_E042_003,广州交警,走进外卖站点和骑手驿站，通过问答、派发宣传单等形式向外卖骑手普及《广州市电动自行车管理规定》和骑行安全要求。,positive,多条证据显示广州交警在越秀区外卖站点或骑手驿站面向骑手开展新规宣传和交通安全问答。,SC_E042_003,广州交警;广州市交警工作人员;交警工作人员,True,,,ev-01032;ev-01043;ev-01044,"“如果骑行的路线没有非机动车道,应该怎么行驶?”“靠车行道的右侧行驶。”......12月31日,在广州市越秀区一外卖站点内,广州交警工作人员正在向外卖骑手开展《广州市电动自行车管理规定》(以下简称“ ||| 外卖小哥:这段时间一直在熟悉新规内容 “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车 ||| “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车管理规定》的内容,为网约配送人员“划重",social_media ||| official ||| official,https://www.toutiao.com/article/7454517663738429986/ ||| https://www.gz.gov.cn/zt/fxbxaqdx/aqxd/content/post_10061533.html ||| https://www.gz.gov.cn/zwfw/zxfw/jtfw/content/post_10061534.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_CANON_E042_004,广州外卖骑手,部分骑手正在熟悉新规内容并接受交通安全宣传，但也反映在限速要求内行驶对配送工作存在挑战。,mixed,证据中外卖小哥表示一直在熟悉新规内容，阿坤则称虽然较少闯红灯，但保持在限速内行驶有挑战。,SC_E042_004,外卖骑手;外卖小哥;网约配送人员;外卖骑手阿坤;骑手,True,,,ev-01033;ev-01043;ev-01044,"外卖骑手阿坤在红灯前停下电动自行车,而周围的其他骑手则无视信号灯,径直穿过马路。这一情景发生在广州市天河北路与体育东路的交叉口。阿坤分享道,尽管过去很少闯红灯,但保持在限速内行驶对他而言是个挑战。新出 ||| 外卖小哥:这段时间一直在熟悉新规内容 “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车 ||| “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车管理规定》的内容,为网约配送人员“划重",mainstream_news ||| official ||| official,https://news.china.com/socialgd/10000169/20240731/46945889.html ||| https://www.gz.gov.cn/zt/fxbxaqdx/aqxd/content/post_10061533.html ||| https://www.gz.gov.cn/zwfw/zxfw/jtfw/content/post_10061534.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E043,LLM_CANON_E043_001,武汉市城管执法委员会及相关交通管理部门,针对共享单车超量投放和乱停乱放问题开展协同治理，召开专题调度会并督促哈啰、美团、青桔等企业回收违规超量投放车辆。,neutral,证据显示武汉市城管执法委员会联合交通运输、公安交管部门召开共享单车专题调度会，并通报近一个月督促三家企业回收违规超量投放车辆10万余辆；相关文本还说明共享单车超量投放和乱停乱放对交通秩序、市容市貌造成不良影响。,SC_E043_001,武汉市城管执法委员会;武汉市城管执法委;市交通运输局;市公安局交通管理局;武汉市相关职能部门,True,,,ev-01069;ev-01072;ev-01091;ev-01090,"共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。8月11日,武汉市城管执法委员会联合市交通运 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。 8月11日,武汉市城管执法委员会联合市交通 ||| 观点网讯:8月11日,武汉市城管执法委员会联合市交通运输局、市公安局交通管理局召开共享单车专题调度会。会议通报,近一个月以来,累计督促哈啰、美团、青桔三家共享单车经营企业回收违规超量投放车辆10万余辆 ||| 伴随城市化进程推进,共享单车虽为市民短途出行带来便利,但因超量投放、管理无序等问题,出现挤占道路资源、扰乱公共秩序、埋下安全隐患等情况。对此,武汉市积极整合多方力量,通过协同治理破解共享单车管理难题。",official ||| mainstream_news ||| mainstream_news ||| official,https://cgw.wuhan.gov.cn/cgdt/cgtp/202508/t20250813_2632788.shtml ||| https://news.qq.com/rain/a/20250812A05NWH00 ||| https://news.qq.com/rain/a/20250813A02BY200 ||| https://cgj.ezhou.gov.cn/dtcg/xyxx/202511/t20251126_735333.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E043,LLM_CANON_E043_002,共享单车经营企业,部分共享单车企业因运维管理不到位被指造成超量投放和车辆乱停乱放，并在监管督促或街道联系下参与回收、清理违规车辆。,mixed,多条证据指出部分企业运维管理不到位导致超量投放、乱停乱放，影响交通秩序和市容；另有证据显示监管部门督促哈啰、美团、青桔回收违规超量投放车辆，街道也联系单车公司进行清理。,SC_E043_002,共享单车平台;共享单车企业;部分企业;哈啰;美团;青桔;单车公司,True,,,ev-01068;ev-01069;ev-01072;ev-01091;ev-01089;ev-01096,"长江云新闻 2025-08-12 20:16:29 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。8月11日,武汉市城管执法委员会联合市交通运 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。 8月11日,武汉市城管执法委员会联合市交通 ||| 观点网讯:8月11日,武汉市城管执法委员会联合市交通运输局、市公安局交通管理局召开共享单车专题调度会。会议通报,近一个月以来,累计督促哈啰、美团、青桔三家共享单车经营企业回收违规超量投放车辆10万余辆 ||| 9月26日,澎湃新闻记者从12345市民热线获悉,针对前述情况,武汉江岸区相关街道针对辖区路段的小广告进行处理,联系单车公司进行清理;黄浦路段另一侧劳动街道也安排人员(对小广告)进行初步清理,并联系共 ||| 尊敬的市民:您好!您反映的诉求已收到,现将办理情况回复如下:接到您反映的问题后,唐家墩街工作人员立即到现场核查。经了解,该处是穗丰花园东区附近,有共享单车乱停乱放。现综合巡查员已联系单车公司,并已将乱",mainstream_news ||| official ||| mainstream_news ||| mainstream_news ||| public_interaction ||| official,https://news.hbtv.com.cn/p/4542385.html ||| https://cgw.wuhan.gov.cn/cgdt/cgtp/202508/t20250813_2632788.shtml ||| https://news.qq.com/rain/a/20250812A05NWH00 ||| https://news.qq.com/rain/a/20250813A02BY200 ||| https://finance.sina.com.cn/jjxw/2024-09-26/doc-incqnrnu8678746.shtml ||| https://www.wuhan.gov.cn/hdjl/lxgs/202602/t20260205_2725362.shtml,,,5,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
